Country_Region,French Name,Continent,Last_Update,Confirmed,Deaths,Recovered,Active
Libya,Libye,Afrique,2020-04-08 22:51:58,21,1,8,12
Liechtenstein,Liechtenstein,Europe,2020-04-08 22:51:58,78,1,55,22
Lithuania,Lituanie,Europe,2020-04-08 22:51:58,912,15,8,889
Luxembourg,Luxembourg,Europe,2020-04-08 22:51:58,3034,46,500,2488
Madagascar,Madagascar,Afrique,2020-04-08 22:51:58,93,0,11,82
Malawi,Malawi,Afrique,2020-04-08 22:51:58,8,1,0,7
Malaysia,Malaisie,Asie,2020-04-08 22:51:58,4119,65,1487,2567
Maldives,Maldives,Asie,2020-04-08 22:51:58,19,0,13,6
Mali,Mali,Afrique,2020-04-08 22:51:58,59,7,16,36
Malta,Malte,Europe,2020-04-08 22:51:58,299,1,16,282
Mauritania,Mauritanie,Afrique,2020-04-08 22:51:58,6,1,2,3
Mauritius,Maurice,Afrique,2020-04-08 22:51:58,273,7,19,247
Mexico,Mexique,Amérique du Nord,2020-04-08 22:51:58,2785,141,633,2011
Moldova,Moldavie,Asie,2020-04-08 22:51:58,1174,27,40,1107
Monaco,Monaco,Europe,2020-04-08 22:51:58,81,1,4,76
Mongolia,Mongolie,Asie,2020-04-08 22:51:58,16,0,4,12
Montenegro,Montenegro,Europe,2020-04-08 22:51:58,248,2,4,242
Morocco,Maroc,Afrique,2020-04-08 22:51:58,1275,93,97,1085
Mozambique,Mozambique,Afrique,2020-04-08 22:51:58,17,0,1,16
MS Zaandam,MS Zaandam,,2020-04-08 22:51:58,9,2,0,7
Myanmar,Birmanie,Asie,2020-04-08 22:51:58,22,3,0,19
Namibia,Namibie,Afrique,2020-04-08 22:51:58,16,0,3,13
Nepal,Népal,Asie,2020-04-08 22:51:58,9,0,1,8
Netherlands,Pays-Bas,Europe,2020-04-08 22:51:58,20682,2255,272,18155
New Zealand,Nouvelle-Zélande,Océanie,2020-04-08 22:51:58,1210,1,282,927
Nicaragua,Nicaragua,Amérique Centrale,2020-04-08 22:51:58,6,1,0,5
Niger,Niger,Afrique,2020-04-08 22:51:58,342,11,28,303
Nigeria,Nigeria,Afrique,2020-04-08 22:51:58,276,6,44,226
North Macedonia,Macédoine du Nord,Europe,2020-04-08 22:51:58,617,29,35,553
Norway,Norvège,Europe,2020-04-08 22:51:58,6086,101,32,5953
Oman,Oman,Moyen-Orient,2020-04-08 22:51:58,419,2,72,345
Pakistan,Pakistan,Asie,2020-04-08 22:51:58,4263,61,467,3735
Panama,Panama,Amérique Centrale,2020-04-08 22:51:58,2249,59,16,2174
Papua New Guinea,Papouasie Nouvelle Guinée,Océanie,2020-04-08 22:51:58,2,0,0,2
Paraguay,Paraguay,Amérique du Sud,2020-04-08 22:51:58,119,5,15,99
Peru,Pérou,Amérique du Sud,2020-04-08 22:51:58,4342,121,1333,2888
Philippines,Philippines,Asie,2020-04-08 22:51:58,3870,182,96,3592
Poland,Pologne,Europe,2020-04-08 22:51:58,5205,159,222,4824
Portugal,Portugal,Europe,2020-04-08 22:51:58,13141,380,196,12565
Qatar,Qatar,Moyen-Orient,2020-04-08 22:51:58,2210,6,178,2026
R. B. de Venezuela,Venezuela,Amérique du Sud,2020-04-08 22:51:58,167,9,65,93
Republic of Korea,Corée du Sud,Asie,2020-04-08 22:51:58,10384,200,6776,3408
Romania,Roumanie,Europe,2020-04-08 22:51:58,4761,220,528,4013
Russian Federation,Russie,Asie,2020-04-08 22:51:58,8672,63,580,8029
Rwanda,Rwanda,Afrique,2020-04-08 22:51:58,110,0,7,103
Saint Kitts and Nevis,Saint-Christophe-et-Niévès,Amérique Centrale,2020-04-08 22:51:58,11,0,0,11
Saint Lucia,Sainte Lucie,Amérique Centrale,2020-04-08 22:51:58,14,0,1,13
Saint Vincent and the Grenadines,Saint Vincent et les Grenadines,Amérique Centrale,2020-04-08 22:51:58,8,0,1,7
San Marino,Saint Marin,Europe,2020-04-08 22:51:58,279,34,40,205
Sao Tome and Principe,Sao Tomé-et-Principe,Afrique,2020-04-08 22:51:58,4,0,0,4
Saudi Arabia,Arabie Saoudite,Moyen-Orient,2020-04-08 22:51:58,2932,41,631,2260
Senegal,Sénégal,Afrique,2020-04-08 22:51:58,244,2,113,129
Serbia,Serbie,Europe,2020-04-08 22:51:58,2666,65,0,2601
Seychelles,Seychelles,Asie,2020-04-08 22:51:58,11,0,0,11
Sierra Leone,Sierra Leone,Afrique,2020-04-08 22:51:58,7,0,0,7
Singapore,Singapour,Asie,2020-04-08 22:51:58,1623,6,406,1211
Slovak Republic,Slovaquie,Europe,2020-04-08 22:51:58,682,2,16,664
Slovenia,Slovénie,Europe,2020-04-08 22:51:58,1091,40,120,931
Somalia,Somalie,Afrique,2020-04-08 22:51:58,12,1,1,10
South Africa,Afrique du Sud,Afrique,2020-04-08 22:51:58,1845,18,95,1732
South Sudan,Sud Soudan,Afrique,2020-04-08 22:51:58,2,0,0,2
Spain,Espagne,Europe,2020-04-08 22:51:58,148220,14792,48021,85407
Sri Lanka,Sri Lanka,Asie,2020-04-08 22:51:58,189,7,44,138
Sudan,Soudan,Afrique,2020-04-08 22:51:58,14,2,2,10
Suriname,Suriname,Amérique du Sud,2020-04-08 22:51:58,10,1,3,6
Sweden,Suède,Europe,2020-04-08 22:51:58,8419,687,205,7527
Switzerland,Suisse,Europe,2020-04-08 22:51:58,23280,895,9800,12585
Syrian Arab Republic,Syrie,Moyen-Orient,2020-04-08 22:51:58,19,2,4,13
Taiwan,Taiwan,Asie,2020-04-08 22:51:58,379,5,61,313
Tanzania,Tanzanie,Afrique,2020-04-08 22:51:58,25,1,5,19
Thailand,Thaïlande,Asie,2020-04-08 22:51:58,2369,30,888,1451
The Bahamas,Les Bahamas,Amérique Centrale,2020-04-08 22:51:58,40,7,5,28
The Gambia,Gambie,Afrique,2020-04-08 22:51:58,4,1,2,1
Timor-Leste,Timor Oriental,Asie,2020-04-08 22:51:58,1,0,0,1
Togo,Togo,Afrique,2020-04-08 22:51:58,70,3,23,44
Trinidad and Tobago,Trinidad et Tobago,Amérique Centrale,2020-04-08 22:51:58,107,8,1,98
Tunisia,Tunisie,Afrique,2020-04-08 22:51:58,628,24,25,579
Turkey,Turquie,Europe,2020-04-08 22:51:58,38226,812,1846,35568
Uganda,Ouganda,Afrique,2020-04-08 22:51:58,53,0,0,53
Ukraine,Ukraine,Europe,2020-04-08 22:51:58,1668,52,35,1581
United Arab Emirates,Émirats Arabes Unis,Moyen-Orient,2020-04-08 22:51:58,2659,12,239,2408
United Kingdom,Royaume-Uni,Europe,2020-04-08 22:51:58,61474,7111,345,54018
United States of America,États-Unis,Amérique du Nord,2020-04-08 22:51:58,429052,14695,23559,390798
Uruguay,Uruguay,Amérique du Sud,2020-04-08 22:51:58,424,7,150,267
Uzbekistan,Ouzbékistan,Asie,2020-04-08 22:51:58,545,3,30,512
Vietnam,Vietnam,Asie,2020-04-08 22:51:58,251,0,126,125
West Bank and Gaza,Palestine,Moyen-Orient,2020-04-08 22:51:58,263,1,44,218
Western Sahara,Sahara Occidental,Afrique,2020-04-08 22:51:58,4,0,0,4
Zambia,Zambie,Afrique,2020-04-08 22:51:58,39,1,7,31
Zimbabwe,Zimbabwe,Afrique,2020-04-08 22:51:58,11,3,0,8
,Serbie,,2020-04-08 22:51:58,,,,
,Slovaquie,,2020-04-08 22:51:58,,,,
,Macédoine du Nord,,2020-04-08 22:51:58,,,,
