Country_Region,French Name,Continent,Last_Update,Confirmed,Deaths,Recovered,Active
Malta,Malte,Europe,2020-04-26 02:30:51,448,4,249,195
Mauritania,Mauritanie,Afrique,2020-04-26 02:30:51,7,1,6,0
Mauritius,Maurice,Afrique,2020-04-26 02:30:51,331,9,295,27
Mexico,Mexique,Amérique du Nord,2020-04-26 02:30:51,13842,1305,7149,5388
Moldova,Moldavie,Asie,2020-04-26 02:31:04,3304,94,825,2385
Monaco,Monaco,Europe,2020-04-26 02:31:04,94,4,42,48
Mongolia,Mongolie,Asie,2020-04-26 02:30:51,37,0,9,28
Montenegro,Montenegro,Europe,2020-04-26 02:30:51,320,6,153,161
Morocco,Maroc,Afrique,2020-04-26 02:30:51,3897,159,537,3201
Mozambique,Mozambique,Afrique,2020-04-26 02:30:51,70,0,12,58
MS Zaandam,MS Zaandam,,2020-04-26 02:30:51,9,2,0,7
Myanmar,Birmanie,Asie,2020-04-26 02:30:51,146,5,10,131
Namibia,Namibie,Afrique,2020-04-26 02:30:51,16,0,7,9
Nepal,Népal,Asie,2020-04-26 02:30:51,49,0,12,37
Netherlands,Pays-Bas,Europe,2020-04-26 02:30:51,37384,4424,102,32858
New Zealand,Nouvelle-Zélande,Océanie,2020-04-26 02:30:51,1470,18,1142,310
Nicaragua,Nicaragua,Amérique Centrale,2020-04-26 02:30:51,12,3,7,2
Niger,Niger,Afrique,2020-04-26 02:30:51,684,27,325,332
Nigeria,Nigeria,Afrique,2020-04-26 02:30:51,1182,35,222,925
North Macedonia,Macédoine du Nord,Europe,2020-04-26 02:30:51,1367,59,374,934
Norway,Norvège,Europe,2020-04-26 02:30:51,7499,201,32,7266
Oman,Oman,Moyen-Orient,2020-04-26 02:30:51,1905,10,329,1566
Pakistan,Pakistan,Asie,2020-04-26 02:30:51,12723,269,2866,9588
Panama,Panama,Amérique Centrale,2020-04-26 02:30:51,5538,159,338,5041
Papua New Guinea,Papouasie Nouvelle Guinée,Océanie,2020-04-26 02:30:51,8,0,0,8
Paraguay,Paraguay,Amérique du Sud,2020-04-26 02:30:51,228,9,85,134
Peru,Pérou,Amérique du Sud,2020-04-26 02:30:51,25331,700,7797,16834
Philippines,Philippines,Asie,2020-04-26 02:30:51,7294,494,792,6008
Poland,Pologne,Europe,2020-04-26 02:30:51,11273,524,2126,8623
Portugal,Portugal,Europe,2020-04-26 02:30:51,23392,880,1277,21235
Qatar,Qatar,Moyen-Orient,2020-04-26 02:30:51,9358,10,929,8419
R. B. de Venezuela,Venezuela,Amérique du Sud,2020-04-26 02:30:51,323,10,132,181
Republic of Korea,Corée du Sud,Asie,2020-04-26 02:30:51,10728,242,8717,1769
Republic of Yemen,Yemen,Moyen-Orient,2020-04-26 02:30:51,1,0,1,0
Romania,Roumanie,Europe,2020-04-26 02:30:51,10635,601,2890,7144
Russian Federation,Russie,Asie,2020-04-26 02:30:51,74588,681,6250,67657
Rwanda,Rwanda,Afrique,2020-04-26 02:30:51,183,0,88,95
Saint Kitts and Nevis,Saint-Christophe-et-Niévès,Amérique Centrale,2020-04-26 02:30:51,15,0,2,13
Saint Lucia,Sainte Lucie,Amérique Centrale,2020-04-26 02:30:51,15,0,15,0
Saint Vincent and the Grenadines,Saint Vincent et les Grenadines,Amérique Centrale,2020-04-26 02:30:51,14,0,5,9
San Marino,Saint Marin,Europe,2020-04-26 02:30:51,513,40,64,409
Sao Tome and Principe,Sao Tomé-et-Principe,Afrique,2020-04-26 02:30:51,4,0,0,4
Saudi Arabia,Arabie Saoudite,Moyen-Orient,2020-04-26 02:30:51,16299,136,2215,13948
Senegal,Sénégal,Afrique,2020-04-26 02:30:51,614,7,276,331
Serbia,Serbie,Europe,2020-04-26 02:30:51,6630,125,870,5635
Seychelles,Seychelles,Asie,2020-04-26 02:30:51,11,0,6,5
Sierra Leone,Sierra Leone,Afrique,2020-04-26 02:30:51,82,2,10,70
Singapore,Singapour,Asie,2020-04-26 02:30:51,12693,12,1002,11679
Slovak Republic,Slovaquie,Europe,2020-04-26 02:30:51,1373,17,386,970
Slovenia,Slovénie,Europe,2020-04-26 02:30:51,1388,81,219,1088
Somalia,Somalie,Afrique,2020-04-26 02:30:51,390,18,8,364
South Africa,Afrique du Sud,Afrique,2020-04-26 02:30:51,4361,86,1473,2802
South Sudan,Sud Soudan,Afrique,2020-04-26 02:30:51,5,0,0,5
Spain,Espagne,Europe,2020-04-26 02:30:51,223759,22902,95708,105149
Sri Lanka,Sri Lanka,Asie,2020-04-26 02:30:51,460,7,118,335
Sudan,Soudan,Afrique,2020-04-26 02:30:51,213,17,19,177
Suriname,Suriname,Amérique du Sud,2020-04-26 02:30:51,10,1,7,2
Sweden,Suède,Europe,2020-04-26 02:30:51,18177,2192,1005,14980
Switzerland,Suisse,Europe,2020-04-26 02:30:51,28894,1599,21300,5995
Syrian Arab Republic,Syrie,Moyen-Orient,2020-04-26 02:30:51,42,3,11,28
Taiwan,Taiwan,Asie,2020-04-26 02:30:51,429,6,275,148
Tanzania,Tanzanie,Afrique,2020-04-26 02:30:51,299,10,48,241
Thailand,Thaïlande,Asie,2020-04-26 02:30:51,2907,51,2547,309
The Bahamas,Les Bahamas,Amérique Centrale,2020-04-26 02:30:51,78,11,15,52
The Gambia,Gambie,Afrique,2020-04-26 02:30:51,10,1,8,1
Timor-Leste,Timor Oriental,Asie,2020-04-26 02:30:51,24,0,2,22
Togo,Togo,Afrique,2020-04-26 02:30:51,96,6,62,28
Trinidad and Tobago,Trinidad et Tobago,Amérique Centrale,2020-04-25 00:00:00,115,8,53,54
Tunisia,Tunisie,Afrique,2020-04-26 02:30:51,939,38,207,694
Turkey,Turquie,Europe,2020-04-26 02:30:51,107773,2706,25582,79485
Uganda,Ouganda,Afrique,2020-04-26 02:30:51,75,0,46,29
Ukraine,Ukraine,Europe,2020-04-26 02:30:51,8125,201,782,7142
United Arab Emirates,Émirats Arabes Unis,Moyen-Orient,2020-04-26 02:30:51,9813,71,1887,7855
United Kingdom,Royaume-Uni,Europe,2020-04-26 02:30:51,149569,20381,774,128414
United States of America,États-Unis,Amérique du Nord,2020-04-26 02:30:51,938154,53755,100372,784027
Uruguay,Uruguay,Amérique du Sud,2020-04-26 02:30:51,596,14,370,212
Uzbekistan,Ouzbékistan,Asie,2020-04-26 02:30:51,1862,8,707,1147
Vietnam,Vietnam,Asie,2020-04-26 02:30:51,270,0,225,45
West Bank and Gaza,Palestine,Moyen-Orient,2020-04-26 02:30:51,342,2,92,248
Western Sahara,Sahara Occidental,Afrique,2020-04-26 02:30:51,6,0,5,1
Zambia,Zambie,Afrique,2020-04-26 02:30:51,84,3,37,44
Zimbabwe,Zimbabwe,Afrique,2020-04-26 02:30:51,31,4,2,25
Republic of Serbia,Serbie,,2020-04-26 02:30:52,6630,125,870,5635
Slovakia,Slovaquie,,2020-04-26 02:30:52,1373,17,386,970
Macedonia,Macédoine du Nord,,2020-04-26 02:30:53,1367,59,374,934
