Country_Region,French Name,Continent,Last_Update,Confirmed,Deaths,Recovered,Active
Ethiopia,Ethiopie,Afrique,2020-04-15 22:56:51,85,3,15,67
Fiji,Iles Fidji,Amérique Centrale,2020-04-15 22:56:51,16,0,0,16
Finland,Finlande,Europe,2020-04-15 22:56:51,3237,72,300,2865
France,France,Europe,2020-04-15 22:56:51,134582,17188,31470,85924
Gabon,Gabon,Afrique,2020-04-15 22:56:51,80,1,4,75
Georgia,Géorgie,Asie,2020-04-15 22:56:51,306,3,71,232
Germany,Allemagne,Europe,2020-04-15 22:56:51,134753,3804,72600,58349
Ghana,Ghana,Afrique,2020-04-15 22:56:51,636,8,17,611
Greece,Grèce,Europe,2020-04-15 22:56:51,2192,102,269,1821
Grenada,Grenade,Amérique Centrale,2020-04-15 22:56:51,14,0,0,14
Guatemala,Guatemala,Amérique Centrale,2020-04-15 22:56:51,180,5,19,156
Guinea,Guinée,Afrique,2020-04-15 22:56:51,404,1,31,372
Guinea-Bissau,Guinée-Bissau,Afrique,2020-04-15 22:56:51,43,0,0,43
Guyana,Guyane,Amérique du Sud,2020-04-15 22:56:51,55,6,8,41
Haiti,Haïti,Amérique Centrale,2020-04-15 22:56:51,41,3,0,38
Holy See,Iles Anglo-Normandes,Europe,2020-04-15 22:56:51,8,0,2,6
Honduras,Honduras,Amérique Centrale,2020-04-15 22:56:51,419,31,9,379
Hungary,Hongrie,Europe,2020-04-15 22:56:51,1579,134,192,1253
Iceland,Islande,Europe,2020-04-15 22:56:51,1727,8,1077,642
India,Inde,Asie,2020-04-15 22:56:51,12322,405,1432,10485
Indonesia,Indonésie,Asie,2020-04-15 22:56:51,5136,469,446,4221
Iraq,Irak,Moyen-Orient,2020-04-15 22:56:51,1415,79,812,524
Ireland,Irlande,Europe,2020-04-15 22:56:51,12547,444,77,12026
Islamic Republic of Iran,Iran,Moyen-Orient,2020-04-15 22:56:51,76389,4777,49933,21679
Israel,Israël,Moyen-Orient,2020-04-15 22:56:51,12501,130,2563,9808
Italy,Italie,Europe,2020-04-15 22:56:51,165155,21645,38092,105418
Jamaica,Jamaïque,Amérique Centrale,2020-04-15 22:56:51,125,5,21,99
Japan,Japon,Asie,2020-04-15 22:56:51,8100,146,853,7101
Jordan,Jordanie,Moyen-Orient,2020-04-15 22:56:51,401,7,250,144
Kazakhstan,Kazakhstan,Asie,2020-04-15 22:56:51,1295,16,240,1039
Kenya,Kenya,Afrique,2020-04-15 22:56:51,225,10,53,162
Kosovo,Kosovo,Europe,2020-04-15 22:56:51,387,8,66,313
Kuwait,Koweit,Moyen-Orient,2020-04-15 22:56:51,1405,3,206,1196
Kyrgyz Republic,Kirghizistan,Asie,2020-04-15 22:56:51,449,5,78,366
Lao People's Democratic Republic,Laos,Asie,2020-04-15 22:56:51,19,0,1,18
Latvia,Lettonie,Europe,2020-04-15 22:56:51,666,5,44,617
Lebanon,Liban,Moyen-Orient,2020-04-15 22:56:51,658,21,85,552
Liberia,Liberia,Afrique,2020-04-15 22:56:51,59,6,4,49
Libya,Libye,Afrique,2020-04-15 22:56:51,48,1,9,38
Liechtenstein,Liechtenstein,Europe,2020-04-15 22:56:51,79,1,55,23
Lithuania,Lituanie,Europe,2020-04-15 22:56:51,1091,30,138,923
Luxembourg,Luxembourg,Europe,2020-04-15 22:56:51,3373,69,526,2778
Madagascar,Madagascar,Afrique,2020-04-15 22:56:51,110,0,29,81
Malawi,Malawi,Afrique,2020-04-15 22:56:51,16,2,0,14
Malaysia,Malaisie,Asie,2020-04-15 22:56:51,5072,83,2647,2342
Maldives,Maldives,Asie,2020-04-15 22:56:51,22,0,16,6
Mali,Mali,Afrique,2020-04-15 22:56:51,148,13,34,101
Malta,Malte,Europe,2020-04-15 22:56:51,399,3,44,352
Mauritania,Mauritanie,Afrique,2020-04-15 22:56:51,7,1,2,4
Mauritius,Maurice,Afrique,2020-04-15 22:56:51,324,9,65,250
Mexico,Mexique,Amérique du Nord,2020-04-15 22:56:51,5399,406,2125,2868
Moldova,Moldavie,Asie,2020-04-15 22:56:51,2049,46,171,1832
Monaco,Monaco,Europe,2020-04-15 22:56:51,93,3,12,78
Mongolia,Mongolie,Asie,2020-04-15 22:56:51,30,0,5,25
Montenegro,Montenegro,Europe,2020-04-15 22:56:51,288,4,55,229
Morocco,Maroc,Afrique,2020-04-15 22:56:51,2024,127,229,1668
Mozambique,Mozambique,Afrique,2020-04-15 22:56:51,29,0,2,27
MS Zaandam,MS Zaandam,,2020-04-15 22:56:51,9,2,0,7
Myanmar,Birmanie,Asie,2020-04-15 22:56:51,74,4,2,68
Namibia,Namibie,Afrique,2020-04-15 22:56:51,16,0,3,13
Nepal,Népal,Asie,2020-04-15 22:56:51,16,0,1,15
Netherlands,Pays-Bas,Europe,2020-04-15 22:56:51,28316,3145,304,24867
New Zealand,Nouvelle-Zélande,Océanie,2020-04-15 22:56:51,1386,9,728,649
Nicaragua,Nicaragua,Amérique Centrale,2020-04-15 22:56:51,9,1,4,4
Niger,Niger,Afrique,2020-04-15 22:56:51,584,14,90,480
Nigeria,Nigeria,Afrique,2020-04-15 22:56:51,407,12,128,267
North Macedonia,Macédoine du Nord,Europe,2020-04-15 22:56:51,974,45,98,831
Norway,Norvège,Europe,2020-04-15 22:56:51,6740,150,32,6558
Oman,Oman,Moyen-Orient,2020-04-15 22:56:51,910,4,131,775
Pakistan,Pakistan,Asie,2020-04-15 22:56:51,6383,111,1446,4826
Panama,Panama,Amérique Centrale,2020-04-15 22:56:51,3574,95,72,3407
Papua New Guinea,Papouasie Nouvelle Guinée,Océanie,2020-04-15 22:56:51,2,0,0,2
Paraguay,Paraguay,Amérique du Sud,2020-04-15 22:56:51,161,8,23,130
Peru,Pérou,Amérique du Sud,2020-04-15 22:56:51,11475,254,3108,8113
Philippines,Philippines,Asie,2020-04-15 22:56:51,5453,349,353,4751
Poland,Pologne,Europe,2020-04-15 22:56:51,7582,286,668,6628
Portugal,Portugal,Europe,2020-04-15 22:56:51,18091,599,383,17109
Qatar,Qatar,Moyen-Orient,2020-04-15 22:56:51,3711,7,406,3298
R. B. de Venezuela,Venezuela,Amérique du Sud,2020-04-15 22:56:51,197,9,111,77
Republic of Korea,Corée du Sud,Asie,2020-04-15 22:56:51,10591,225,7616,2750
Republic of Yemen,Yemen,Moyen-Orient,2020-04-15 22:56:51,1,0,0,1
Romania,Roumanie,Europe,2020-04-15 22:56:51,7216,372,1217,5627
Russian Federation,Russie,Asie,2020-04-15 22:56:51,24490,198,1986,22306
Rwanda,Rwanda,Afrique,2020-04-15 22:56:51,136,0,54,82
Saint Kitts and Nevis,Saint-Christophe-et-Niévès,Amérique Centrale,2020-04-15 22:56:51,14,0,0,14
Saint Lucia,Sainte Lucie,Amérique Centrale,2020-04-15 22:56:51,15,0,11,4
Saint Vincent and the Grenadines,Saint Vincent et les Grenadines,Amérique Centrale,2020-04-15 22:56:51,12,0,1,11
San Marino,Saint Marin,Europe,2020-04-15 22:56:51,372,36,53,283
Sao Tome and Principe,Sao Tomé-et-Principe,Afrique,2020-04-15 22:56:51,4,0,0,4
Saudi Arabia,Arabie Saoudite,Moyen-Orient,2020-04-15 22:56:51,5862,79,931,4852
Senegal,Sénégal,Afrique,2020-04-15 22:56:51,314,2,190,122
Serbia,Serbie,Europe,2020-04-15 22:56:51,4873,99,0,4774
Seychelles,Seychelles,Asie,2020-04-15 22:56:51,11,0,0,11
Sierra Leone,Sierra Leone,Afrique,2020-04-15 22:56:51,13,0,0,13
Singapore,Singapour,Asie,2020-04-15 22:56:51,3699,10,652,3037
Slovak Republic,Slovaquie,Europe,2020-04-15 22:56:51,863,6,151,706
Slovenia,Slovénie,Europe,2020-04-15 22:56:51,1248,61,165,1022
Somalia,Somalie,Afrique,2020-04-15 22:56:51,80,5,2,73
South Africa,Afrique du Sud,Afrique,2020-04-15 22:56:51,2506,34,410,2062
South Sudan,Sud Soudan,Afrique,2020-04-15 22:56:51,4,0,0,4
Spain,Espagne,Europe,2020-04-15 22:56:51,177644,18708,70853,88083
Sri Lanka,Sri Lanka,Asie,2020-04-15 22:56:51,238,7,63,168
Sudan,Soudan,Afrique,2020-04-15 22:56:51,32,5,4,23
Suriname,Suriname,Amérique du Sud,2020-04-15 22:56:51,10,1,6,3
Sweden,Suède,Europe,2020-04-15 22:56:51,11927,1203,381,10343
Switzerland,Suisse,Europe,2020-04-15 22:56:51,26336,1239,15400,9697
Syrian Arab Republic,Syrie,Moyen-Orient,2020-04-15 22:56:51,33,2,5,26
Taiwan,Taiwan,Asie,2020-04-15 22:56:51,395,6,124,265
Tanzania,Tanzanie,Afrique,2020-04-15 22:56:51,88,4,11,73
Thailand,Thaïlande,Asie,2020-04-15 22:56:51,2643,43,1497,1103
The Bahamas,Les Bahamas,Amérique Centrale,2020-04-15 22:56:51,49,8,6,35
The Gambia,Gambie,Afrique,2020-04-15 22:56:51,9,1,2,6
Timor-Leste,Timor Oriental,Asie,2020-04-15 22:56:51,8,0,1,7
Togo,Togo,Afrique,2020-04-15 22:56:51,81,3,35,43
Trinidad and Tobago,Trinidad et Tobago,Amérique Centrale,2020-04-15 22:56:51,114,8,19,87
Tunisia,Tunisie,Afrique,2020-04-15 22:56:51,780,35,43,702
Turkey,Turquie,Europe,2020-04-15 22:56:51,69392,1518,5674,62200
Uganda,Ouganda,Afrique,2020-04-15 22:56:51,55,0,12,43
Ukraine,Ukraine,Europe,2020-04-15 22:56:51,3764,108,143,3513
United Arab Emirates,Émirats Arabes Unis,Moyen-Orient,2020-04-15 22:56:51,5365,33,1034,4298
United Kingdom,Royaume-Uni,Europe,2020-04-15 22:56:51,99483,12894,368,86221
United States of America,Etats-Unis,Amérique du Nord,2020-04-15 22:56:51,636350,28326,52096,555928
Uruguay,Uruguay,Amérique du Sud,2020-04-15 22:56:51,492,8,260,224
Uzbekistan,Ouzbékistan,Asie,2020-04-15 22:56:51,1302,4,107,1191
Vietnam,Vietnam,Asie,2020-04-15 22:56:51,267,0,171,96
West Bank and Gaza,Palestine,Moyen-Orient,2020-04-15 22:56:51,374,2,63,309
Western Sahara,Sahara Occidental,Afrique,2020-04-15 22:56:51,6,0,0,6
Zambia,Zambie,Afrique,2020-04-15 22:56:51,48,2,30,16
Zimbabwe,Zimbabwe,Afrique,2020-04-15 22:56:51,23,3,1,19
Republic of Serbia,Serbie,,2020-04-15 22:56:52,4873,99,0,4774
Slovakia,Slovaquie,,2020-04-15 22:56:52,863,6,151,706
Macedonia,Macédoine du Nord,,2020-04-15 22:56:52,974,45,98,831
