Country_Region,French Name,Continent,Last_Update,Confirmed,Deaths,Recovered,Active
Canada,Canada,Amérique du Nord,2020-05-01 02:32:28,54457,3310,21424,29723
Cape Verde,Cap Vert,Afrique,2020-05-01 02:32:28,121,1,4,116
Central African Republic,République d’Afrique Centrale,Afrique,2020-05-01 02:32:28,50,0,10,40
Chad,Tchad,Afrique,2020-05-01 02:32:28,73,5,33,35
Chile,Chili,Amérique du Sud,2020-05-01 02:32:28,16023,227,8580,7216
China,Chine,Asie,2020-05-01 02:32:28,83956,4637,78523,796
Colombia,Colombie,Amérique du Sud,2020-05-01 02:32:28,6507,293,1439,4775
Comoros,Les Comores,Afrique,2020-05-01 02:32:28,1,0,0,1
Congo,Congo,Afrique,2020-05-01 02:32:28,220,9,19,192
Costa Rica,Costa Rica,Amérique du Sud,2020-05-01 02:32:28,719,6,338,375
Côte d'Ivoire,Cote d’Ivoire,Afrique,2020-05-01 02:32:28,1275,14,574,687
Croatia,Croatie,Europe,2020-05-01 02:32:28,2076,69,1348,659
Cuba,Cuba,Amérique Centrale,2020-05-01 02:32:28,1501,61,681,759
Cyprus,Chypre,Europe,2020-05-01 02:32:28,850,15,296,539
Czech Republic,République Tchèque,Europe,2020-05-01 02:32:28,7682,236,3314,4132
Democratic Republic of Congo,République Démocratique du Congo,Afrique,2020-05-01 02:32:28,572,31,73,468
Denmark,Danemark,Europe,2020-05-01 02:32:28,9356,452,6741,2163
Diamond Princess,Diamond Princess,,2020-05-01 02:32:28,712,13,645,54
Djibouti,Djibouti,Afrique,2020-05-01 02:32:28,1089,2,642,445
Dominica,Dominique,Amérique Centrale,2020-05-01 02:32:28,16,0,13,3
Dominican Republic,République Dominicaine,Amérique Centrale,2020-05-01 02:32:28,6972,301,1301,5370
Ecuador,Équateur,Amérique du Sud,2020-05-01 02:32:28,24934,900,1558,22476
El Salvador,El Salvador,Amérique Centrale,2020-05-01 02:32:28,395,10,119,266
Equatorial Guinea,Guinée équatoriale,Afrique,2020-05-01 02:32:28,315,1,9,305
Eritrea,Erythrée,Afrique,2020-05-01 02:32:28,39,0,26,13
Estonia,Estonie,Europe,2020-05-01 02:32:28,1689,52,249,1388
Eswatini,Eswatini,Afrique,2020-05-01 02:32:28,100,1,12,87
Ethiopia,Ethiopie,Afrique,2020-05-01 02:32:28,131,3,59,69
Fiji,Iles Fidji,Amérique Centrale,2020-05-01 02:32:28,18,0,12,6
Finland,Finlande,Europe,2020-05-01 02:32:28,4995,211,3000,1784
France,France,Europe,2020-05-01 02:32:28,167299,24410,50380,92509
Gabon,Gabon,Afrique,2020-05-01 02:32:28,276,3,67,206
Georgia,Géorgie,Asie,2020-05-01 02:32:28,539,6,184,349
Germany,Allemagne,Europe,2020-05-01 02:32:28,163009,6623,123500,32886
Ghana,Ghana,Afrique,2020-05-01 02:32:28,2074,17,212,1845
Greece,Grèce,Europe,2020-05-01 02:32:28,2591,140,1374,1077
Grenada,Grenade,Amérique Centrale,2020-05-01 02:32:28,20,0,13,7
Guatemala,Guatemala,Amérique Centrale,2020-05-01 02:32:28,599,16,66,517
Guinea,Guinée,Afrique,2020-05-01 02:32:28,1495,7,329,1159
Guinea-Bissau,Guinée-Bissau,Afrique,2020-05-01 02:32:28,205,1,19,185
Guyana,Guyane,Amérique du Sud,2020-05-01 02:32:28,82,9,22,51
Haiti,Haïti,Amérique Centrale,2020-05-01 02:32:28,81,8,8,65
Holy See,Iles Anglo-Normandes,Europe,2020-05-01 02:32:28,11,0,2,9
Honduras,Honduras,Amérique Centrale,2020-05-01 02:32:28,771,71,79,621
Hungary,Hongrie,Europe,2020-05-01 02:32:28,2775,312,581,1882
Iceland,Islande,Europe,2020-05-01 02:32:28,1797,10,1670,117
India,Inde,Asie,2020-05-01 02:32:28,34863,1154,9068,24641
Indonesia,Indonésie,Asie,2020-05-01 02:32:28,10118,792,1522,7804
Iraq,Irak,Moyen-Orient,2020-05-01 02:32:28,2085,93,1375,617
Ireland,Irlande,Europe,2020-05-01 02:32:28,20612,1232,13386,5994
Islamic Republic of Iran,Iran,Moyen-Orient,2020-05-01 02:32:28,94640,6028,75103,13509
Israel,Israël,Moyen-Orient,2020-05-01 02:32:28,15946,222,8561,7163
Italy,Italie,Europe,2020-05-01 02:32:28,205463,27967,75945,101551
Jamaica,Jamaïque,Amérique Centrale,2020-05-01 02:32:28,422,8,29,385
Japan,Japon,Asie,2020-05-01 02:32:28,14088,430,2460,11198
Jordan,Jordanie,Moyen-Orient,2020-05-01 02:32:28,453,8,362,83
Kazakhstan,Kazakhstan,Asie,2020-05-01 02:32:28,3402,25,866,2511
Kenya,Kenya,Afrique,2020-05-01 02:32:28,396,17,144,235
Kosovo,Kosovo,Europe,2020-05-01 02:32:28,799,22,249,528
Kuwait,Koweit,Moyen-Orient,2020-05-01 02:32:28,4024,26,1539,2459
Kyrgyz Republic,Kirghizistan,Asie,2020-05-01 02:32:28,746,8,462,276
Lao People's Democratic Republic,Laos,Asie,2020-05-01 02:32:28,19,0,8,11
Latvia,Lettonie,Europe,2020-05-01 02:32:28,858,15,348,495
Lebanon,Liban,Moyen-Orient,2020-05-01 02:32:28,725,24,150,551
Liberia,Liberia,Afrique,2020-05-01 02:32:28,141,16,45,80
Libya,Libye,Afrique,2020-05-01 02:32:28,61,3,18,40
Liechtenstein,Liechtenstein,Europe,2020-05-01 02:32:28,82,1,55,26
Lithuania,Lituanie,Europe,2020-05-01 02:32:28,1385,45,589,751
Luxembourg,Luxembourg,Europe,2020-05-01 02:32:28,3784,90,3213,481
Madagascar,Madagascar,Afrique,2020-05-01 02:32:28,128,0,92,36
Malawi,Malawi,Afrique,2020-05-01 02:32:28,37,3,7,27
Malaysia,Malaisie,Asie,2020-05-01 02:32:28,6002,102,4171,1729
Maldives,Maldives,Asie,2020-05-01 02:32:28,468,1,17,450
Mali,Mali,Afrique,2020-05-01 02:32:28,490,26,135,329
Malta,Malte,Europe,2020-05-01 02:32:28,465,4,351,110
Mauritania,Mauritanie,Afrique,2020-05-01 02:32:28,8,1,6,1
Mauritius,Maurice,Afrique,2020-05-01 02:32:28,332,10,310,12
Mexico,Mexique,Amérique du Nord,2020-05-01 02:32:28,19224,1859,11423,5942
Moldova,Moldavie,Asie,2020-05-01 02:32:28,3897,116,1182,2599
Monaco,Monaco,Europe,2020-05-01 02:32:28,95,4,64,27
Mongolia,Mongolie,Asie,2020-05-01 02:32:28,38,0,10,28
Montenegro,Montenegro,Europe,2020-05-01 02:32:28,322,7,214,101
Morocco,Maroc,Afrique,2020-05-01 02:32:28,4423,170,984,3269
Mozambique,Mozambique,Afrique,2020-05-01 02:32:28,76,0,12,64
MS Zaandam,MS Zaandam,,2020-05-01 02:32:28,9,2,0,7
Myanmar,Birmanie,Asie,2020-05-01 02:32:28,151,6,27,118
Namibia,Namibie,Afrique,2020-05-01 02:32:28,16,0,8,8
Nepal,Népal,Asie,2020-05-01 02:32:28,57,0,16,41
Netherlands,Pays-Bas,Europe,2020-05-01 02:32:28,39512,4811,125,34576
New Zealand,Nouvelle-Zélande,Océanie,2020-05-01 02:32:28,1479,19,1252,208
Nicaragua,Nicaragua,Amérique Centrale,2020-05-01 02:32:28,14,3,7,4
Niger,Niger,Afrique,2020-05-01 02:32:28,719,32,452,235
Nigeria,Nigeria,Afrique,2020-05-01 02:32:28,1932,58,319,1555
North Macedonia,Macédoine du Nord,Europe,2020-05-01 02:32:28,1465,77,738,650
Norway,Norvège,Europe,2020-05-01 02:32:28,7738,210,32,7496
Oman,Oman,Moyen-Orient,2020-05-01 02:32:28,2348,11,495,1842
Pakistan,Pakistan,Asie,2020-05-01 02:32:28,16817,385,4315,12117
Panama,Panama,Amérique Centrale,2020-05-01 02:32:28,6532,188,576,5768
Papua New Guinea,Papouasie Nouvelle Guinée,Océanie,2020-05-01 02:32:28,8,0,0,8
Paraguay,Paraguay,Amérique du Sud,2020-05-01 02:32:28,266,10,113,143
Peru,Pérou,Amérique du Sud,2020-05-01 02:32:28,36976,1051,10405,25520
Philippines,Philippines,Asie,2020-05-01 02:32:28,8488,568,1043,6877
Poland,Pologne,Europe,2020-05-01 02:32:28,12877,644,3236,8997
Portugal,Portugal,Europe,2020-05-01 02:32:28,25045,989,1519,22537
Qatar,Qatar,Moyen-Orient,2020-05-01 02:32:28,13409,10,1372,12027
R. B. de Venezuela,Venezuela,Amérique du Sud,2020-05-01 02:32:28,333,16,142,175
Republic of Korea,Corée du Sud,Asie,2020-05-01 02:32:28,10774,248,9072,1454
Republic of Yemen,Yemen,Moyen-Orient,2020-05-01 02:32:28,6,2,1,3
Romania,Roumanie,Europe,2020-05-01 02:32:28,12240,717,4017,7506
Russian Federation,Russie,Asie,2020-05-01 02:32:28,106498,1073,11619,93806
Rwanda,Rwanda,Afrique,2020-05-01 02:32:28,243,0,104,139
Saint Kitts and Nevis,Saint-Christophe-et-Niévès,Amérique Centrale,2020-05-01 02:32:28,15,0,6,9
Saint Lucia,Sainte Lucie,Amérique Centrale,2020-05-01 02:32:28,17,0,15,2
Saint Vincent and the Grenadines,Saint Vincent et les Grenadines,Amérique Centrale,2020-05-01 02:32:28,16,0,8,8
San Marino,Saint Marin,Europe,2020-05-01 02:32:28,569,41,78,450
Sao Tome and Principe,Sao Tomé-et-Principe,Afrique,2020-05-01 02:32:28,14,0,4,10
Saudi Arabia,Arabie Saoudite,Moyen-Orient,2020-05-01 02:32:28,22753,162,3163,19428
Senegal,Sénégal,Afrique,2020-05-01 02:32:28,933,9,334,590
Serbia,Serbie,Europe,2020-05-01 02:32:28,9009,179,1343,7487
Seychelles,Seychelles,Asie,2020-05-01 02:32:28,11,0,6,5
Sierra Leone,Sierra Leone,Afrique,2020-05-01 02:32:28,124,7,21,96
Singapore,Singapour,Asie,2020-05-01 02:32:28,16169,15,1244,14910
Slovak Republic,Slovaquie,Europe,2020-05-01 02:32:28,1396,23,524,849
Slovenia,Slovénie,Europe,2020-05-01 02:32:28,1429,91,233,1105
Somalia,Somalie,Afrique,2020-05-01 02:32:28,601,28,31,542
South Africa,Afrique du Sud,Afrique,2020-05-01 02:32:28,5647,103,2073,3471
South Sudan,Sud Soudan,Afrique,2020-05-01 02:32:28,35,0,0,35
Spain,Espagne,Europe,2020-05-01 02:32:28,213435,24543,112050,76842
Sri Lanka,Sri Lanka,Asie,2020-05-01 02:32:28,663,7,154,502
Sudan,Soudan,Afrique,2020-05-01 02:32:28,442,31,39,372
Suriname,Suriname,Amérique du Sud,2020-05-01 02:32:28,10,1,8,1
Sweden,Suède,Europe,2020-05-01 02:32:28,21092,2586,1005,17501
Switzerland,Suisse,Europe,2020-05-01 02:32:28,29586,1737,23400,4449
Syrian Arab Republic,Syrie,Moyen-Orient,2020-05-01 02:32:28,43,3,21,19
Taiwan,Taiwan,Asie,2020-05-01 02:32:28,429,6,322,101
Tajikistan,Tajikistan,Asie,2020-05-01 02:32:28,15,0,0,15
Tanzania,Tanzanie,Afrique,2020-05-01 02:32:28,480,16,167,297
Thailand,Thaïlande,Asie,2020-05-01 02:32:28,2954,54,2684,216
The Bahamas,Les Bahamas,Amérique Centrale,2020-05-01 02:32:28,81,11,25,45
The Gambia,Gambie,Afrique,2020-05-01 02:32:28,11,1,8,2
Timor-Leste,Timor Oriental,Asie,2020-05-01 02:32:28,24,0,16,8
Togo,Togo,Afrique,2020-05-01 02:32:28,116,9,65,42
Trinidad and Tobago,Trinidad et Tobago,Amérique Centrale,2020-05-01 02:32:28,116,8,72,36
Tunisia,Tunisie,Afrique,2020-05-01 02:32:28,994,41,305,648
Turkey,Turquie,Europe,2020-05-01 02:32:28,120204,3174,48886,68144
Uganda,Ouganda,Afrique,2020-05-01 02:32:28,83,0,52,31
Ukraine,Ukraine,Europe,2020-05-01 02:32:28,10406,261,1238,8907
United Arab Emirates,Émirats Arabes Unis,Moyen-Orient,2020-05-01 02:32:28,12481,105,2429,9947
United Kingdom,Royaume-Uni,Europe,2020-05-01 02:32:28,172481,26842,859,144780
United States of America,États-Unis,Amérique du Nord,2020-05-01 02:32:28,1069424,62996,153947,878169
Uruguay,Uruguay,Amérique du Sud,2020-05-01 02:32:28,643,17,417,209
Uzbekistan,Ouzbékistan,Asie,2020-05-01 02:32:28,2039,9,1133,897
Vietnam,Vietnam,Asie,2020-05-01 02:32:28,270,0,219,51
West Bank and Gaza,Palestine,Moyen-Orient,2020-05-01 02:32:28,344,2,76,266
Western Sahara,Sahara Occidental,Afrique,2020-05-01 02:32:28,6,0,5,1
Zambia,Zambie,Afrique,2020-05-01 02:32:28,106,3,55,48
Zimbabwe,Zimbabwe,Afrique,2020-05-01 02:32:28,40,4,5,31
Republic of Serbia,Serbie,,2020-05-01 02:32:28,9009,179,1343,7487
Slovakia,Slovaquie,,2020-05-01 02:32:28,1396,23,524,849
Macedonia,Macédoine du Nord,,2020-05-01 02:32:28,1465,77,738,650
