Country_Region,French Name,Continent,Last_Update,Confirmed,Deaths,Recovered,Active
Fiji,Iles Fidji,Amérique Centrale,2020-04-09 23:02:37,15,0,0,15
Finland,Finlande,Europe,2020-04-09 23:02:37,2605,42,300,2263
France,France,Europe,2020-04-09 23:02:37,118781,12228,23413,83140
Gabon,Gabon,Afrique,2020-04-09 23:02:37,44,1,1,42
Georgia,Géorgie,Asie,2020-04-09 23:02:37,218,3,51,164
Germany,Allemagne,Europe,2020-04-09 23:02:37,118181,2607,52407,63167
Ghana,Ghana,Afrique,2020-04-09 23:02:37,378,6,3,369
Greece,Grèce,Europe,2020-04-09 23:02:37,1955,87,269,1599
Grenada,Grenade,Amérique Centrale,2020-04-09 23:02:37,12,0,0,12
Guatemala,Guatemala,Amérique Centrale,2020-04-09 23:02:37,95,3,17,75
Guinea,Guinée,Afrique,2020-04-09 23:02:37,194,0,11,183
Guinea-Bissau,Guinée-Bissau,Afrique,2020-04-09 23:02:37,36,0,0,36
Guyana,Guyane,Amérique du Sud,2020-04-09 23:02:37,37,6,8,23
Haiti,Haïti,Amérique Centrale,2020-04-09 23:02:37,30,2,0,28
Holy See,Iles Anglo-Normandes,Europe,2020-04-09 23:02:37,8,0,2,6
Honduras,Honduras,Amérique Centrale,2020-04-09 23:02:37,343,23,6,314
Hungary,Hongrie,Europe,2020-04-09 23:02:37,980,66,96,818
Iceland,Islande,Europe,2020-04-09 23:02:37,1648,6,688,954
India,Inde,Asie,2020-04-09 23:02:37,6725,226,620,5879
Indonesia,Indonésie,Asie,2020-04-09 23:02:37,3293,280,252,2761
Iraq,Irak,Moyen-Orient,2020-04-09 23:02:37,1232,69,496,667
Ireland,Irlande,Europe,2020-04-09 23:02:37,6574,263,25,6286
Islamic Republic of Iran,Iran,Moyen-Orient,2020-04-09 23:02:37,66220,4110,32309,29801
Israel,Israël,Moyen-Orient,2020-04-09 23:02:37,9968,86,1011,8871
Italy,Italie,Europe,2020-04-09 23:02:37,143626,18279,28470,96877
Jamaica,Jamaïque,Amérique Centrale,2020-04-09 23:02:37,63,4,12,47
Japan,Japon,Asie,2020-04-09 23:02:37,4667,94,632,3941
Jordan,Jordanie,Moyen-Orient,2020-04-09 23:02:37,372,7,161,204
Kazakhstan,Kazakhstan,Asie,2020-04-09 23:02:37,781,8,60,713
Kenya,Kenya,Afrique,2020-04-09 23:02:37,184,7,12,165
Kosovo,Kosovo,Europe,2020-04-09 23:02:37,184,5,30,149
Kuwait,Koweit,Moyen-Orient,2020-04-09 23:02:37,910,1,111,798
Kyrgyz Republic,Kirghizistan,Asie,2020-04-09 23:02:37,280,4,35,241
Lao People's Democratic Republic,Laos,Asie,2020-04-09 23:02:37,16,0,0,16
Latvia,Lettonie,Europe,2020-04-09 23:02:37,589,3,16,570
Lebanon,Liban,Moyen-Orient,2020-04-09 23:02:37,582,19,67,496
Liberia,Liberia,Afrique,2020-04-09 23:02:37,31,4,3,24
Libya,Libye,Afrique,2020-04-09 23:02:37,24,1,8,15
Liechtenstein,Liechtenstein,Europe,2020-04-09 23:02:37,78,1,55,22
Lithuania,Lituanie,Europe,2020-04-09 23:02:37,955,16,8,931
Luxembourg,Luxembourg,Europe,2020-04-09 23:02:37,3115,52,500,2563
Madagascar,Madagascar,Afrique,2020-04-09 23:02:37,93,0,11,82
Malawi,Malawi,Afrique,2020-04-09 23:02:37,8,1,0,7
Malaysia,Malaisie,Asie,2020-04-09 23:02:37,4228,67,1608,2553
Maldives,Maldives,Asie,2020-04-09 23:02:37,19,0,13,6
Mali,Mali,Afrique,2020-04-09 23:02:37,74,7,22,45
Malta,Malte,Europe,2020-04-09 23:02:37,337,2,16,319
Mauritania,Mauritanie,Afrique,2020-04-09 23:02:37,7,1,2,4
Mauritius,Maurice,Afrique,2020-04-09 23:02:37,314,7,23,284
Mexico,Mexique,Amérique du Nord,2020-04-09 23:02:37,3181,174,633,2374
Moldova,Moldavie,Asie,2020-04-09 23:02:37,1289,29,50,1210
Monaco,Monaco,Europe,2020-04-09 23:02:37,84,1,5,78
Mongolia,Mongolie,Asie,2020-04-09 23:02:37,16,0,4,12
Montenegro,Montenegro,Europe,2020-04-09 23:02:37,252,2,4,246
Morocco,Maroc,Afrique,2020-04-09 23:02:37,1374,97,109,1168
Mozambique,Mozambique,Afrique,2020-04-09 23:02:37,17,0,1,16
MS Zaandam,MS Zaandam,,2020-04-09 23:02:37,9,2,0,7
Myanmar,Birmanie,Asie,2020-04-09 23:02:37,23,3,2,18
Namibia,Namibie,Afrique,2020-04-09 23:02:37,16,0,3,13
Nepal,Népal,Asie,2020-04-09 23:02:37,9,0,1,8
Netherlands,Pays-Bas,Europe,2020-04-09 23:02:37,21903,2403,278,19222
New Zealand,Nouvelle-Zélande,Océanie,2020-04-09 23:02:37,1239,1,317,921
Nicaragua,Nicaragua,Amérique Centrale,2020-04-09 23:02:37,7,1,0,6
Niger,Niger,Afrique,2020-04-09 23:02:37,410,11,40,359
Nigeria,Nigeria,Afrique,2020-04-09 23:02:37,288,7,51,230
North Macedonia,Macédoine du Nord,Europe,2020-04-09 23:02:37,663,30,37,596
Norway,Norvège,Europe,2020-04-09 23:02:37,6211,108,32,6071
Oman,Oman,Moyen-Orient,2020-04-09 23:02:37,457,3,109,345
Pakistan,Pakistan,Asie,2020-04-09 23:02:37,4489,65,572,3852
Panama,Panama,Amérique Centrale,2020-04-09 23:02:37,2528,63,16,2449
Papua New Guinea,Papouasie Nouvelle Guinée,Océanie,2020-04-09 23:02:37,2,0,0,2
Paraguay,Paraguay,Amérique du Sud,2020-04-09 23:02:37,124,5,18,101
Peru,Pérou,Amérique du Sud,2020-04-09 23:02:37,5256,138,1438,3680
Philippines,Philippines,Asie,2020-04-09 23:02:37,4076,203,124,3749
Poland,Pologne,Europe,2020-04-09 23:02:37,5575,174,284,5117
Portugal,Portugal,Europe,2020-04-09 23:02:37,13956,409,205,13342
Qatar,Qatar,Moyen-Orient,2020-04-09 23:02:37,2376,6,206,2164
R. B. de Venezuela,Venezuela,Amérique du Sud,2020-04-09 23:02:37,171,9,84,78
Republic of Korea,Corée du Sud,Asie,2020-04-09 23:02:37,10423,204,6973,3246
Romania,Roumanie,Europe,2020-04-09 23:02:37,5202,248,647,4307
Russian Federation,Russie,Asie,2020-04-09 23:02:37,10131,76,698,9357
Rwanda,Rwanda,Afrique,2020-04-09 23:02:37,110,0,7,103
Saint Kitts and Nevis,Saint-Christophe-et-Niévès,Amérique Centrale,2020-04-09 23:02:37,11,0,0,11
Saint Lucia,Sainte Lucie,Amérique Centrale,2020-04-09 23:02:37,14,0,1,13
Saint Vincent and the Grenadines,Saint Vincent et les Grenadines,Amérique Centrale,2020-04-09 23:02:37,12,0,1,11
San Marino,Saint Marin,Europe,2020-04-09 23:02:37,333,34,49,250
Sao Tome and Principe,Sao Tomé-et-Principe,Afrique,2020-04-09 23:02:37,4,0,0,4
Saudi Arabia,Arabie Saoudite,Moyen-Orient,2020-04-09 23:02:37,3287,44,666,2577
Senegal,Sénégal,Afrique,2020-04-09 23:02:37,250,2,123,125
Serbia,Serbie,Europe,2020-04-09 23:02:37,2867,66,0,2801
Seychelles,Seychelles,Asie,2020-04-09 23:02:37,11,0,0,11
Sierra Leone,Sierra Leone,Afrique,2020-04-09 23:02:37,7,0,0,7
Singapore,Singapour,Asie,2020-04-09 23:02:37,1910,6,460,1444
Slovak Republic,Slovaquie,Europe,2020-04-09 23:02:37,701,2,23,676
Slovenia,Slovénie,Europe,2020-04-09 23:02:37,1124,43,128,953
Somalia,Somalie,Afrique,2020-04-09 23:02:37,12,1,1,10
South Africa,Afrique du Sud,Afrique,2020-04-09 23:02:37,1934,18,95,1821
South Sudan,Sud Soudan,Afrique,2020-04-09 23:02:37,3,0,0,3
Spain,Espagne,Europe,2020-04-09 23:02:37,153222,15447,52165,85610
Sri Lanka,Sri Lanka,Asie,2020-04-09 23:02:37,190,7,49,134
Sudan,Soudan,Afrique,2020-04-09 23:02:37,15,2,2,11
Suriname,Suriname,Amérique du Sud,2020-04-09 23:02:37,10,1,4,5
Sweden,Suède,Europe,2020-04-09 23:02:37,9141,793,205,8143
Switzerland,Suisse,Europe,2020-04-09 23:02:37,24051,948,10600,12503
Syrian Arab Republic,Syrie,Moyen-Orient,2020-04-09 23:02:37,19,2,4,13
Taiwan,Taiwan,Asie,2020-04-09 23:02:37,380,5,67,308
Tanzania,Tanzanie,Afrique,2020-04-09 23:02:37,25,1,5,19
Thailand,Thaïlande,Asie,2020-04-09 23:02:37,2423,32,940,1451
The Bahamas,Les Bahamas,Amérique Centrale,2020-04-09 23:02:37,41,8,5,28
The Gambia,Gambie,Afrique,2020-04-09 23:02:37,4,1,2,1
Timor-Leste,Timor Oriental,Asie,2020-04-09 23:02:37,1,0,0,1
Togo,Togo,Afrique,2020-04-09 23:02:37,73,3,24,46
Trinidad and Tobago,Trinidad et Tobago,Amérique Centrale,2020-04-09 23:02:37,109,8,1,100
Tunisia,Tunisie,Afrique,2020-04-09 23:02:37,643,25,25,593
Turkey,Turquie,Europe,2020-04-09 23:02:37,42282,908,2142,39232
Uganda,Ouganda,Afrique,2020-04-09 23:02:37,53,0,0,53
Ukraine,Ukraine,Europe,2020-04-09 23:02:37,1892,57,45,1790
United Arab Emirates,Émirats Arabes Unis,Moyen-Orient,2020-04-09 23:02:37,2990,14,268,2708
United Kingdom,Royaume-Uni,Europe,2020-04-09 23:02:37,65872,7993,359,57520
United States of America,États-Unis,Amérique du Nord,2020-04-09 23:02:37,461437,16478,25410,419549
Uruguay,Uruguay,Amérique du Sud,2020-04-09 23:02:37,456,7,192,257
Uzbekistan,Ouzbékistan,Asie,2020-04-09 23:02:37,582,3,38,541
Vietnam,Vietnam,Asie,2020-04-09 23:02:37,255,0,128,127
West Bank and Gaza,Palestine,Moyen-Orient,2020-04-09 23:02:37,263,1,44,218
Western Sahara,Sahara Occidental,Afrique,2020-04-09 23:02:37,4,0,0,4
Zambia,Zambie,Afrique,2020-04-09 23:02:37,39,1,24,14
Zimbabwe,Zimbabwe,Afrique,2020-04-09 23:02:37,11,3,0,8
,Serbie,,2020-04-09 23:02:37,2867,66,0,2801
,Slovaquie,,2020-04-09 23:02:37,701,2,23,676
,Macédoine du Nord,,2020-04-09 23:02:37,663,30,37,596
