Country_Region,French Name,Continent,Last_Update,Confirmed,Deaths,Recovered,Active
Colombia,Colombie,Amérique du Sud,2020-05-03 02:32:28,7285,324,1666,5295
Comoros,Les Comores,Afrique,2020-05-03 02:32:28,3,0,0,3
Congo,Congo,Afrique,2020-05-03 02:32:28,229,9,25,195
Costa Rica,Costa Rica,Amérique du Sud,2020-05-03 02:32:28,733,6,372,355
Côte d'Ivoire,Cote d’Ivoire,Afrique,2020-05-03 02:32:28,1362,15,622,725
Croatia,Croatie,Europe,2020-05-03 02:32:28,2088,77,1463,548
Cuba,Cuba,Amérique Centrale,2020-05-03 02:32:28,1611,66,765,780
Cyprus,Chypre,Europe,2020-05-03 02:32:28,864,15,296,553
Czech Republic,République Tchèque,Europe,2020-05-03 02:32:28,7755,245,3461,4049
Democratic Republic of Congo,République Démocratique du Congo,Afrique,2020-05-03 02:32:28,674,33,75,566
Denmark,Danemark,Europe,2020-05-03 02:32:28,9605,475,7084,2046
Diamond Princess,Diamond Princess,,2020-05-03 02:32:28,712,13,645,54
Djibouti,Djibouti,Afrique,2020-05-03 02:32:28,1112,2,686,424
Dominica,Dominique,Amérique Centrale,2020-05-03 02:32:28,16,0,13,3
Dominican Republic,République Dominicaine,Amérique Centrale,2020-05-03 02:32:28,7578,326,1481,5771
Ecuador,Équateur,Amérique du Sud,2020-05-03 02:32:28,27464,1371,2132,23961
El Salvador,El Salvador,Amérique Centrale,2020-05-03 02:32:28,446,11,141,294
Equatorial Guinea,Guinée équatoriale,Afrique,2020-05-03 02:32:28,315,1,9,305
Eritrea,Erythrée,Afrique,2020-05-03 02:32:28,39,0,26,13
Estonia,Estonie,Europe,2020-05-03 02:32:28,1699,53,256,1390
Eswatini,Eswatini,Afrique,2020-05-03 02:32:28,108,1,12,95
Ethiopia,Ethiopie,Afrique,2020-05-03 02:32:28,133,3,69,61
Fiji,Iles Fidji,Amérique Centrale,2020-05-03 02:32:28,18,0,14,4
Finland,Finlande,Europe,2020-05-03 02:32:28,5176,220,3000,1956
France,France,Europe,2020-05-03 02:32:28,168518,24763,50663,93092
Gabon,Gabon,Afrique,2020-05-03 02:32:28,335,5,85,245
Georgia,Géorgie,Asie,2020-05-03 02:32:28,582,8,207,367
Germany,Allemagne,Europe,2020-05-03 02:32:28,164967,6812,129000,29155
Ghana,Ghana,Afrique,2020-05-03 02:32:28,2169,18,229,1922
Greece,Grèce,Europe,2020-05-03 02:32:28,2620,143,1374,1103
Grenada,Grenade,Amérique Centrale,2020-05-03 02:32:28,21,0,13,8
Guatemala,Guatemala,Amérique Centrale,2020-05-03 02:32:28,688,17,72,599
Guinea,Guinée,Afrique,2020-05-03 02:32:28,1586,7,405,1174
Guinea-Bissau,Guinée-Bissau,Afrique,2020-05-03 02:32:28,257,1,19,237
Guyana,Guyane,Amérique du Sud,2020-05-03 02:32:28,82,9,22,51
Haiti,Haïti,Amérique Centrale,2020-05-03 02:32:28,85,8,10,67
Holy See,Iles Anglo-Normandes,Europe,2020-05-03 02:32:28,11,0,2,9
Honduras,Honduras,Amérique Centrale,2020-05-03 02:32:28,1010,76,116,818
Hungary,Hongrie,Europe,2020-05-03 02:32:28,2942,335,625,1982
Iceland,Islande,Europe,2020-05-03 02:32:28,1798,10,1706,82
India,Inde,Asie,2020-05-03 02:32:28,39699,1323,10819,27557
Indonesia,Indonésie,Asie,2020-05-03 02:32:28,10843,831,1665,8347
Iraq,Irak,Moyen-Orient,2020-05-03 02:32:28,2219,95,1473,651
Ireland,Irlande,Europe,2020-05-03 02:32:28,21176,1286,13386,6504
Islamic Republic of Iran,Iran,Moyen-Orient,2020-05-03 02:32:28,96448,6156,77350,12942
Israel,Israël,Moyen-Orient,2020-05-03 02:32:28,16185,229,9593,6363
Italy,Italie,Europe,2020-05-03 02:32:28,209328,28710,79914,100704
Jamaica,Jamaïque,Amérique Centrale,2020-05-03 02:32:28,463,8,33,422
Japan,Japon,Asie,2020-05-03 02:32:28,14571,474,3205,10892
Jordan,Jordanie,Moyen-Orient,2020-05-03 02:32:28,460,9,367,84
Kazakhstan,Kazakhstan,Asie,2020-05-03 02:32:28,3857,25,985,2847
Kenya,Kenya,Afrique,2020-05-03 02:32:28,435,22,152,261
Kosovo,Kosovo,Europe,2020-05-03 02:32:28,823,22,336,465
Kuwait,Koweit,Moyen-Orient,2020-05-03 02:32:28,4619,33,1703,2883
Kyrgyz Republic,Kirghizistan,Asie,2020-05-03 02:32:28,769,8,527,234
Lao People's Democratic Republic,Laos,Asie,2020-05-03 02:32:28,19,0,9,10
Latvia,Lettonie,Europe,2020-05-03 02:32:28,871,16,348,507
Lebanon,Liban,Moyen-Orient,2020-05-03 02:32:28,733,25,197,511
Liberia,Liberia,Afrique,2020-05-03 02:32:28,154,18,48,88
Libya,Libye,Afrique,2020-05-03 02:32:28,63,3,22,38
Liechtenstein,Liechtenstein,Europe,2020-05-03 02:32:28,82,1,55,26
Lithuania,Lituanie,Europe,2020-05-03 02:32:28,1406,46,632,728
Luxembourg,Luxembourg,Europe,2020-05-03 02:32:28,3812,92,3318,402
Madagascar,Madagascar,Afrique,2020-05-03 02:32:28,135,0,97,38
Malawi,Malawi,Afrique,2020-05-03 02:32:28,38,3,9,26
Malaysia,Malaisie,Asie,2020-05-03 02:32:28,6176,103,4326,1747
Maldives,Maldives,Asie,2020-05-03 02:32:28,519,1,18,500
Mali,Mali,Afrique,2020-05-03 02:32:28,544,26,206,312
Malta,Malte,Europe,2020-05-03 02:32:28,468,4,379,85
Mauritania,Mauritanie,Afrique,2020-05-03 02:32:28,8,1,6,1
Mauritius,Maurice,Afrique,2020-05-03 02:32:28,332,10,314,8
Mexico,Mexique,Amérique du Nord,2020-05-03 02:32:28,22088,2061,12377,7650
Moldova,Moldavie,Asie,2020-05-03 02:32:28,4052,124,1334,2594
Monaco,Monaco,Europe,2020-05-03 02:32:28,95,4,78,13
Mongolia,Mongolie,Asie,2020-05-03 02:32:28,39,0,10,29
Montenegro,Montenegro,Europe,2020-05-03 02:32:28,322,8,245,69
Morocco,Maroc,Afrique,2020-05-03 02:32:28,4729,173,1256,3300
Mozambique,Mozambique,Afrique,2020-05-03 02:32:28,79,0,18,61
MS Zaandam,MS Zaandam,,2020-05-03 02:32:28,9,2,0,7
Myanmar,Birmanie,Asie,2020-05-03 02:32:28,151,6,37,108
Namibia,Namibie,Afrique,2020-05-03 02:32:28,16,0,8,8
Nepal,Népal,Asie,2020-05-03 02:32:28,59,0,16,43
Netherlands,Pays-Bas,Europe,2020-05-03 02:32:28,40434,5003,138,35293
New Zealand,Nouvelle-Zélande,Océanie,2020-05-03 02:32:28,1487,20,1266,201
Nicaragua,Nicaragua,Amérique Centrale,2020-05-03 02:32:28,14,3,7,4
Niger,Niger,Afrique,2020-05-03 02:32:28,736,35,507,194
Nigeria,Nigeria,Afrique,2020-05-03 02:32:28,2388,85,351,1952
North Macedonia,Macédoine du Nord,Europe,2020-05-03 02:32:28,1506,82,852,572
Norway,Norvège,Europe,2020-05-03 02:32:28,7809,211,32,7566
Oman,Oman,Moyen-Orient,2020-05-03 02:32:28,2483,12,750,1721
Pakistan,Pakistan,Asie,2020-05-03 02:32:28,19103,440,4817,13846
Panama,Panama,Amérique Centrale,2020-05-03 02:32:28,7090,197,641,6252
Papua New Guinea,Papouasie Nouvelle Guinée,Océanie,2020-05-03 02:32:28,8,0,0,8
Paraguay,Paraguay,Amérique du Sud,2020-05-03 02:32:28,370,10,119,241
Peru,Pérou,Amérique du Sud,2020-05-03 02:32:28,42534,1200,12434,28900
Philippines,Philippines,Asie,2020-05-03 02:32:28,8928,603,1124,7201
Poland,Pologne,Europe,2020-05-03 02:32:28,13375,664,3762,8949
Portugal,Portugal,Europe,2020-05-03 02:32:28,25190,1023,1671,22496
Qatar,Qatar,Moyen-Orient,2020-05-03 02:32:28,14872,12,1534,13326
R. B. de Venezuela,Venezuela,Amérique du Sud,2020-05-03 02:32:28,345,10,148,187
Republic of Korea,Corée du Sud,Asie,2020-05-03 02:32:28,10793,250,9183,1360
Republic of Yemen,Yemen,Moyen-Orient,2020-05-03 02:32:28,10,2,1,7
Romania,Roumanie,Europe,2020-05-03 02:32:28,12732,771,4547,7414
Russian Federation,Russie,Asie,2020-05-03 02:32:28,124054,1222,15013,107819
Rwanda,Rwanda,Afrique,2020-05-03 02:32:28,255,0,120,135
Saint Kitts and Nevis,Saint-Christophe-et-Niévès,Amérique Centrale,2020-05-03 02:32:28,15,0,8,7
Saint Lucia,Sainte Lucie,Amérique Centrale,2020-05-03 02:32:28,17,0,15,2
Saint Vincent and the Grenadines,Saint Vincent et les Grenadines,Amérique Centrale,2020-05-03 02:32:28,16,0,8,8
San Marino,Saint Marin,Europe,2020-05-03 02:32:28,580,41,83,456
Sao Tome and Principe,Sao Tomé-et-Principe,Afrique,2020-05-03 02:32:28,16,1,4,11
Saudi Arabia,Arabie Saoudite,Moyen-Orient,2020-05-03 02:32:28,25459,176,3765,21518
Senegal,Sénégal,Afrique,2020-05-03 02:32:28,1115,9,368,738
Serbia,Serbie,Europe,2020-05-03 02:32:28,9362,189,1426,7747
Seychelles,Seychelles,Asie,2020-05-03 02:32:28,11,0,6,5
Sierra Leone,Sierra Leone,Afrique,2020-05-03 02:32:28,155,8,21,126
Singapore,Singapour,Asie,2020-05-03 02:32:28,17548,17,1347,16184
Slovak Republic,Slovaquie,Europe,2020-05-03 02:32:28,1407,24,608,775
Slovenia,Slovénie,Europe,2020-05-03 02:32:28,1439,94,239,1106
Somalia,Somalie,Afrique,2020-05-03 02:32:28,671,31,34,606
South Africa,Afrique du Sud,Afrique,2020-05-03 02:32:28,6336,123,2549,3664
South Sudan,Sud Soudan,Afrique,2020-05-03 02:32:28,45,0,0,45
Spain,Espagne,Europe,2020-05-03 02:32:28,216582,25100,117248,74234
Sri Lanka,Sri Lanka,Asie,2020-05-03 02:32:28,705,7,172,526
Sudan,Soudan,Afrique,2020-05-03 02:32:28,592,41,52,499
Suriname,Suriname,Amérique du Sud,2020-05-03 02:32:28,10,1,8,1
Sweden,Suède,Europe,2020-05-03 02:32:28,22082,2669,1005,18408
Switzerland,Suisse,Europe,2020-05-03 02:32:28,29817,1762,24200,3855
Syrian Arab Republic,Syrie,Moyen-Orient,2020-05-03 02:32:28,44,3,27,14
Taiwan,Taiwan,Asie,2020-05-03 02:32:28,432,6,324,102
Tajikistan,Tajikistan,Asie,2020-05-03 02:32:28,76,2,0,74
Tanzania,Tanzanie,Afrique,2020-05-03 02:32:28,480,16,167,297
Thailand,Thaïlande,Asie,2020-05-03 02:32:28,2966,54,2732,180
The Bahamas,Les Bahamas,Amérique Centrale,2020-05-03 02:32:28,83,11,24,48
The Gambia,Gambie,Afrique,2020-05-03 02:32:28,17,1,9,7
Timor-Leste,Timor Oriental,Asie,2020-05-03 02:32:28,24,0,16,8
Togo,Togo,Afrique,2020-05-03 02:32:28,123,9,66,48
Trinidad and Tobago,Trinidad et Tobago,Amérique Centrale,2020-05-03 02:32:28,116,8,88,20
Tunisia,Tunisie,Afrique,2020-05-03 02:32:28,1009,42,323,644
Turkey,Turquie,Europe,2020-05-03 02:32:28,124375,3336,58259,62780
Uganda,Ouganda,Afrique,2020-05-03 02:32:28,88,0,52,36
Ukraine,Ukraine,Europe,2020-05-03 02:32:28,11411,279,1498,9634
United Arab Emirates,Émirats Arabes Unis,Moyen-Orient,2020-05-03 02:32:28,13599,119,2664,10816
United Kingdom,Royaume-Uni,Europe,2020-05-03 02:32:28,183500,28205,896,154399
United States of America,États-Unis,Amérique du Nord,2020-05-03 02:32:28,1132539,66369,175382,917894
Uruguay,Uruguay,Amérique du Sud,2020-05-03 02:32:28,652,17,440,195
Uzbekistan,Ouzbékistan,Asie,2020-05-03 02:32:28,2118,9,1271,838
Vietnam,Vietnam,Asie,2020-05-03 02:32:28,270,0,219,51
West Bank and Gaza,Palestine,Moyen-Orient,2020-05-03 02:32:28,353,2,76,275
Western Sahara,Sahara Occidental,Afrique,2020-05-03 02:32:28,6,0,5,1
Zambia,Zambie,Afrique,2020-05-03 02:32:28,119,3,75,41
Zimbabwe,Zimbabwe,Afrique,2020-05-03 02:32:28,34,4,5,25
Republic of Serbia,Serbie,,2020-05-03 02:32:28,9362,189,1426,7747
Slovakia,Slovaquie,,2020-05-03 02:32:28,1407,24,608,775
Macedonia,Macédoine du Nord,,2020-05-03 02:32:28,1506,82,852,572
