Country_Region,French Name,Continent,Last_Update,Confirmed,Deaths,Recovered,Active
Pakistan,Pakistan,Asie,2020-04-03 22:46:37,2686,40,126,2520
Panama,Panama,Amérique Centrale,2020-04-03 22:46:37,1475,37,10,1428
Papua New Guinea,Papouasie Nouvelle Guinée,Océanie,2020-04-03 22:46:37,1,0,0,1
Paraguay,Paraguay,Amérique du Sud,2020-04-03 22:46:37,92,3,6,83
Peru,Pérou,Amérique du Sud,2020-04-03 22:46:37,1595,61,537,997
Philippines,Philippines,Asie,2020-04-03 22:46:37,3018,136,52,2830
Poland,Pologne,Europe,2020-04-03 22:46:37,3383,71,56,3256
Portugal,Portugal,Europe,2020-04-03 22:46:37,9886,246,68,9572
Qatar,Qatar,Moyen-Orient,2020-04-03 22:46:37,1075,3,93,979
R. B. de Venezuela,Venezuela,Amérique du Sud,2020-04-03 22:46:37,153,7,52,94
Republic of Korea,Corée du Sud,Asie,2020-04-03 22:46:37,10062,174,6021,3867
Romania,Roumanie,Europe,2020-04-03 22:46:37,3183,133,283,2767
Russian Federation,Russie,Asie,2020-04-03 22:46:37,4149,34,281,3834
Rwanda,Rwanda,Afrique,2020-04-03 22:46:37,89,0,0,89
Saint Kitts and Nevis,Saint-Christophe-et-Niévès,Amérique Centrale,2020-04-03 22:46:37,9,0,0,9
Saint Lucia,Sainte Lucie,Amérique Centrale,2020-04-03 22:46:37,13,0,1,12
Saint Vincent and the Grenadines,Saint Vincent et les Grenadines,Amérique Centrale,2020-04-03 22:46:37,3,0,1,2
San Marino,Saint Marin,Europe,2020-04-03 22:46:37,245,30,21,194
Saudi Arabia,Arabie Saoudite,Moyen-Orient,2020-04-03 22:46:37,2039,25,351,1663
Senegal,Sénégal,Afrique,2020-04-03 22:46:37,207,1,66,140
Serbia,Serbie,Europe,2020-04-03 22:46:37,1476,39,0,1437
Seychelles,Seychelles,Asie,2020-04-03 22:46:37,10,0,0,10
Sierra Leone,Sierra Leone,Afrique,2020-04-03 22:46:37,2,0,0,2
Singapore,Singapour,Asie,2020-04-03 22:46:37,1114,5,282,827
Slovak Republic,Slovaquie,Europe,2020-04-03 22:46:37,450,1,10,439
Slovenia,Slovénie,Europe,2020-04-03 22:46:37,934,20,70,844
Somalia,Somalie,Afrique,2020-04-03 22:46:37,7,0,1,6
South Africa,Afrique du Sud,Afrique,2020-04-03 22:46:37,1505,9,95,1401
Spain,Espagne,Europe,2020-04-03 22:46:37,119199,11198,30513,77488
Sri Lanka,Sri Lanka,Asie,2020-04-03 22:46:37,159,4,24,131
Sudan,Soudan,Afrique,2020-04-03 22:46:37,10,2,2,6
Suriname,Suriname,Amérique du Sud,2020-04-03 22:46:37,10,1,0,9
Sweden,Suède,Europe,2020-04-03 22:46:37,6131,358,205,5568
Switzerland,Suisse,Europe,2020-04-03 22:46:37,19606,591,4846,14169
Syrian Arab Republic,Syrie,Moyen-Orient,2020-04-03 22:46:37,16,2,0,14
Taiwan,Taiwan,Asie,2020-04-03 22:46:37,348,5,50,293
Tanzania,Tanzanie,Afrique,2020-04-03 22:46:37,20,1,3,16
Thailand,Thaïlande,Asie,2020-04-03 22:46:37,1978,19,612,1347
The Bahamas,Les Bahamas,Amérique Centrale,2020-04-03 22:46:37,24,1,1,22
The Gambia,Gambie,Afrique,2020-04-03 22:46:37,4,1,2,1
Timor-Leste,Timor Oriental,Asie,2020-04-03 22:46:37,1,0,0,1
Togo,Togo,Afrique,2020-04-03 22:46:37,40,3,17,20
Trinidad and Tobago,Trinidad et Tobago,Amérique Centrale,2020-04-03 22:46:37,98,6,1,91
Tunisia,Tunisie,Afrique,2020-04-03 22:46:37,495,18,5,472
Turkey,Turquie,Europe,2020-04-03 22:46:37,20921,425,484,20012
Uganda,Ouganda,Afrique,2020-04-03 22:46:37,48,0,0,48
Ukraine,Ukraine,Europe,2020-04-03 22:46:37,1072,27,22,1023
United Arab Emirates,Émirats Arabes Unis,Moyen-Orient,2020-04-03 22:46:37,1264,9,108,1147
United Kingdom,Royaume-Uni,Europe,2020-04-03 22:46:37,38689,3611,208,34870
United States of America,États-Unis,Amérique du Nord,2020-04-03 22:46:37,275586,7087,9707,258792
Uruguay,Uruguay,Amérique du Sud,2020-04-03 22:46:37,369,4,68,297
Uzbekistan,Ouzbékistan,Asie,2020-04-03 22:46:37,227,2,25,200
Vietnam,Vietnam,Asie,2020-04-03 22:46:37,237,0,85,152
West Bank and Gaza,Palestine,Moyen-Orient,2020-04-03 22:46:37,194,1,21,172
Zambia,Zambie,Afrique,2020-04-03 22:46:37,39,1,2,36
Zimbabwe,Zimbabwe,Afrique,2020-04-03 22:46:37,9,1,0,8
Republic of Serbia,Serbie,,2020-04-03 22:46:38,1476,39,0,1437
Slovakia,Slovaquie,,2020-04-03 22:46:39,450,1,10,439
Macedonia,Macédoine du Nord,,2020-04-03 22:46:40,430,12,20,398
