Country_Region,French Name,Continent,Last_Update,Confirmed,Deaths,Recovered,Active
Lao People's Democratic Republic,Laos,Asie,2020-05-06 02:32:31,19,0,9,10
Latvia,Lettonie,Europe,2020-05-06 02:32:31,896,17,348,531
Lebanon,Liban,Moyen-Orient,2020-05-06 02:32:31,741,25,206,510
Liberia,Liberia,Afrique,2020-05-06 02:32:31,170,20,58,92
Libya,Libye,Afrique,2020-05-06 02:32:31,63,3,23,37
Liechtenstein,Liechtenstein,Europe,2020-05-06 02:32:31,82,1,55,26
Lithuania,Lituanie,Europe,2020-05-06 02:32:31,1423,46,678,699
Luxembourg,Luxembourg,Europe,2020-05-06 02:32:31,3840,96,3412,332
Madagascar,Madagascar,Afrique,2020-05-06 02:32:31,151,0,101,50
Malawi,Malawi,Afrique,2020-05-06 02:32:31,41,3,9,29
Malaysia,Malaisie,Asie,2020-05-06 02:32:31,6383,106,4567,1710
Maldives,Maldives,Asie,2020-05-06 02:32:31,573,2,20,551
Mali,Mali,Afrique,2020-05-06 02:32:31,612,32,228,352
Malta,Malte,Europe,2020-05-06 02:32:31,482,5,403,74
Mauritania,Mauritanie,Afrique,2020-05-06 02:32:31,8,1,6,1
Mauritius,Maurice,Afrique,2020-05-06 02:32:31,332,10,319,3
Mexico,Mexique,Amérique du Nord,2020-05-06 02:32:31,26025,2507,16810,6708
Moldova,Moldavie,Asie,2020-05-06 02:32:31,4363,136,1544,2683
Monaco,Monaco,Europe,2020-05-06 02:32:31,95,4,81,10
Mongolia,Mongolie,Asie,2020-05-06 02:32:31,41,0,13,28
Montenegro,Montenegro,Europe,2020-05-06 02:32:31,324,8,253,63
Morocco,Maroc,Afrique,2020-05-06 02:32:31,5219,181,1838,3200
Mozambique,Mozambique,Afrique,2020-05-06 02:32:31,81,0,19,62
MS Zaandam,MS Zaandam,,2020-05-06 02:32:31,9,2,0,7
Myanmar,Birmanie,Asie,2020-05-06 02:32:31,161,6,49,106
Namibia,Namibie,Afrique,2020-05-06 02:32:31,16,0,8,8
Nepal,Népal,Asie,2020-05-06 02:32:31,82,0,16,66
Netherlands,Pays-Bas,Europe,2020-05-06 02:32:31,41286,5185,139,35962
New Zealand,Nouvelle-Zélande,Océanie,2020-05-06 02:32:31,1488,21,1316,151
Nicaragua,Nicaragua,Amérique Centrale,2020-05-06 02:32:31,16,5,7,4
Niger,Niger,Afrique,2020-05-06 02:32:31,763,38,543,182
Nigeria,Nigeria,Afrique,2020-05-06 02:32:31,2950,98,481,2371
North Macedonia,Macédoine du Nord,Europe,2020-05-06 02:32:31,1526,86,1013,427
Norway,Norvège,Europe,2020-05-06 02:32:31,7955,215,32,7708
Oman,Oman,Moyen-Orient,2020-05-06 02:32:31,2735,13,858,1864
Pakistan,Pakistan,Asie,2020-05-06 02:32:31,22049,514,5801,15734
Panama,Panama,Amérique Centrale,2020-05-06 02:32:31,7523,210,823,6490
Papua New Guinea,Papouasie Nouvelle Guinée,Océanie,2020-05-06 02:32:31,8,0,8,0
Paraguay,Paraguay,Amérique du Sud,2020-05-06 02:32:31,431,10,135,286
Peru,Pérou,Amérique du Sud,2020-05-06 02:32:31,51189,1444,15413,34332
Philippines,Philippines,Asie,2020-05-06 02:32:31,9684,637,1408,7639
Poland,Pologne,Europe,2020-05-06 02:32:31,14431,716,4280,9435
Portugal,Portugal,Europe,2020-05-06 02:32:31,25702,1074,1743,22885
Qatar,Qatar,Moyen-Orient,2020-05-06 02:32:31,17142,12,1924,15206
R. B. de Venezuela,Venezuela,Amérique du Sud,2020-05-06 02:32:31,361,10,158,193
Republic of Korea,Corée du Sud,Asie,2020-05-06 02:32:31,10806,255,9333,1218
Republic of Yemen,Yemen,Moyen-Orient,2020-05-06 02:32:31,22,4,1,17
Romania,Roumanie,Europe,2020-05-06 02:32:31,13837,841,5454,7542
Russian Federation,Russie,Asie,2020-05-06 02:32:31,155370,1451,19865,134054
Rwanda,Rwanda,Afrique,2020-05-06 02:32:31,261,0,129,132
Saint Kitts and Nevis,Saint-Christophe-et-Niévès,Amérique Centrale,2020-05-06 02:32:31,15,0,12,3
Saint Lucia,Sainte Lucie,Amérique Centrale,2020-05-06 02:32:31,18,0,15,3
Saint Vincent and the Grenadines,Saint Vincent et les Grenadines,Amérique Centrale,2020-05-06 02:32:31,17,0,9,8
San Marino,Saint Marin,Europe,2020-05-06 02:32:31,589,41,92,456
Sao Tome and Principe,Sao Tomé-et-Principe,Afrique,2020-05-06 02:32:31,174,3,4,167
Saudi Arabia,Arabie Saoudite,Moyen-Orient,2020-05-06 02:32:31,30251,200,5431,24620
Senegal,Sénégal,Afrique,2020-05-06 02:32:31,1329,11,470,848
Serbia,Serbie,Europe,2020-05-06 02:32:31,9677,200,1723,7754
Seychelles,Seychelles,Asie,2020-05-06 02:32:31,11,0,8,3
Sierra Leone,Sierra Leone,Afrique,2020-05-06 02:32:31,199,11,43,145
Singapore,Singapour,Asie,2020-05-06 02:32:31,19410,18,1519,17873
Slovak Republic,Slovaquie,Europe,2020-05-06 02:32:31,1421,25,741,655
Slovenia,Slovénie,Europe,2020-05-06 02:32:31,1445,98,244,1103
Somalia,Somalie,Afrique,2020-05-06 02:32:31,835,38,75,722
South Africa,Afrique du Sud,Afrique,2020-05-06 02:32:31,7572,148,2746,4678
South Sudan,Sud Soudan,Afrique,2020-05-06 02:32:31,52,0,0,52
Spain,Espagne,Europe,2020-05-06 02:32:31,219329,25613,123486,70230
Sri Lanka,Sri Lanka,Asie,2020-05-06 02:32:31,771,9,213,549
Sudan,Soudan,Afrique,2020-05-06 02:32:31,778,45,70,663
Suriname,Suriname,Amérique du Sud,2020-05-06 02:32:31,10,1,9,0
Sweden,Suède,Europe,2020-05-06 02:32:31,23216,2854,4074,16288
Switzerland,Suisse,Europe,2020-05-06 02:32:31,30009,1795,25400,2814
Syrian Arab Republic,Syrie,Moyen-Orient,2020-05-06 02:32:31,44,3,27,14
Taiwan,Taiwan,Asie,2020-05-06 02:32:31,438,6,334,98
Tajikistan,Tajikistan,Asie,2020-05-06 02:32:31,293,5,0,288
Tanzania,Tanzanie,Afrique,2020-05-06 02:32:31,480,16,167,297
Thailand,Thaïlande,Asie,2020-05-06 02:32:31,2988,54,2747,187
The Bahamas,Les Bahamas,Amérique Centrale,2020-05-06 02:32:31,89,11,26,52
The Gambia,Gambie,Afrique,2020-05-06 02:32:31,17,1,9,7
Timor-Leste,Timor Oriental,Asie,2020-05-06 02:32:31,24,0,20,4
Togo,Togo,Afrique,2020-05-06 02:32:31,128,9,74,45
Trinidad and Tobago,Trinidad et Tobago,Amérique Centrale,2020-05-06 02:32:31,116,8,103,5
Tunisia,Tunisie,Afrique,2020-05-06 02:32:31,1022,43,482,497
Turkey,Turquie,Europe,2020-05-06 02:32:31,129491,3520,73285,52686
Uganda,Ouganda,Afrique,2020-05-06 02:32:31,98,0,55,43
Ukraine,Ukraine,Europe,2020-05-06 02:32:31,12697,316,1875,10506
United Arab Emirates,Émirats Arabes Unis,Moyen-Orient,2020-05-06 02:32:31,15192,146,3153,11893
United Kingdom,Royaume-Uni,Europe,2020-05-06 02:32:31,196243,29501,926,165816
United States of America,États-Unis,Amérique du Nord,2020-05-06 02:32:31,1204351,71064,189791,972526
Uruguay,Uruguay,Amérique du Sud,2020-05-06 02:32:31,670,17,468,185
Uzbekistan,Ouzbékistan,Asie,2020-05-06 02:32:31,2207,10,1501,696
Vietnam,Vietnam,Asie,2020-05-06 02:32:31,271,0,232,39
West Bank and Gaza,Palestine,Moyen-Orient,2020-05-06 02:32:31,371,2,127,242
Western Sahara,Sahara Occidental,Afrique,2020-05-06 02:32:31,6,0,5,1
Zambia,Zambie,Afrique,2020-05-06 02:32:31,138,3,92,43
Zimbabwe,Zimbabwe,Afrique,2020-05-06 02:32:31,34,4,5,25
Republic of Serbia,Serbie,,2020-05-06 02:32:31,9677,200,1723,7754
Slovakia,Slovaquie,,2020-05-06 02:32:31,1421,25,741,655
Macedonia,Macédoine du Nord,,2020-05-06 02:32:31,1526,86,1013,427
