Country_Region,French Name,Continent,Last_Update,Confirmed,Deaths,Recovered,Active
Cyprus,Chypre,Europe,2020-03-27 23:23:03,162,5,15,142
Czech Republic,République Tchèque,Europe,2020-03-27 23:23:03,2279,9,11,2259
Democratic Republic of Congo,République Démocratique du Congo,Afrique,2020-03-27 23:23:03,51,3,2,46
Diamond Princess,Diamond Princess,,2020-03-27 23:23:03,712,10,597,105
Djibouti,Djibouti,Afrique,2020-03-27 23:23:03,12,0,0,12
Dominica,Dominique,Amérique Centrale,2020-03-27 23:23:03,11,0,0,11
Dominican Republic,République Dominicaine,Amérique Centrale,2020-03-27 23:23:03,581,20,3,558
Ecuador,Équateur,Amérique du Sud,2020-03-27 23:23:03,1595,36,3,1556
El Salvador,El Salvador,Amérique Centrale,2020-03-27 23:23:03,13,0,0,13
Equatorial Guinea,Guinée équatoriale,Afrique,2020-03-27 23:23:03,12,0,0,12
Eritrea,Erythrée,Afrique,2020-03-27 23:23:03,6,0,0,6
Estonia,Estonie,Europe,2020-03-27 23:23:03,575,1,11,563
Eswatini,Eswatini,Afrique,2020-03-27 23:23:03,9,0,0,9
Ethiopia,Ethiopie,Afrique,2020-03-27 23:23:03,16,0,0,16
Fiji,Iles Fidji,Amérique Centrale,2020-03-27 23:23:03,5,0,0,5
Finland,Finlande,Europe,2020-03-27 23:23:03,1041,7,10,1024
Gabon,Gabon,Afrique,2020-03-27 23:23:03,7,1,0,6
Georgia,Géorgie,Asie,2020-03-27 23:23:03,83,0,14,69
Germany,Allemagne,Europe,2020-03-27 23:23:03,50871,342,6658,43871
Ghana,Ghana,Afrique,2020-03-27 23:23:03,137,4,2,131
Greece,Grèce,Europe,2020-03-27 23:23:03,966,28,52,886
Grenada,Grenade,Amérique Centrale,2020-03-27 23:23:03,7,0,0,7
Guatemala,Guatemala,Amérique Centrale,2020-03-27 23:23:03,28,1,4,23
Guinea,Guinée,Afrique,2020-03-27 23:23:03,8,0,0,8
Guinea-Bissau,Guinée-Bissau,Afrique,2020-03-27 23:23:03,2,0,0,2
Guyana,Guyane,Amérique du Sud,2020-03-27 23:23:03,5,1,0,4
Haiti,Haïti,Amérique Centrale,2020-03-27 23:23:03,8,0,0,8
Holy See,Iles Anglo-Normandes,Europe,2020-03-27 23:23:03,4,0,0,4
Honduras,Honduras,Amérique Centrale,2020-03-27 23:23:03,68,1,0,67
Hungary,Hongrie,Europe,2020-03-27 23:23:03,300,10,34,256
Iceland,Islande,Europe,2020-03-27 23:23:03,890,2,97,791
India,Inde,Asie,2020-03-27 23:23:03,887,20,73,794
Indonesia,Indonésie,Asie,2020-03-27 23:23:03,1046,87,46,913
Iraq,Irak,Moyen-Orient,2020-03-27 23:23:03,458,40,122,296
Ireland,Irlande,Europe,2020-03-27 23:23:03,2121,22,5,2094
Islamic Republic of Iran,Iran,Moyen-Orient,2020-03-27 23:23:03,32332,2378,11133,18821
Israel,Israël,Moyen-Orient,2020-03-27 23:23:03,3035,12,79,2944
Italy,Italie,Europe,2020-03-27 23:23:03,86498,9134,10950,66414
Jamaica,Jamaïque,Amérique Centrale,2020-03-27 23:23:03,26,1,2,23
Japan,Japon,Asie,2020-03-27 23:23:03,1468,49,372,1047
Jordan,Jordanie,Moyen-Orient,2020-03-27 23:23:03,235,1,18,216
Kazakhstan,Kazakhstan,Asie,2020-03-27 23:23:03,150,1,3,146
Kenya,Kenya,Afrique,2020-03-27 23:23:03,31,1,1,29
Kosovo,Kosovo,Europe,2020-03-27 23:23:03,86,1,1,84
Kuwait,Koweit,Moyen-Orient,2020-03-27 23:23:03,225,0,57,168
Kyrgyz Republic,Kirghizistan,Asie,2020-03-27 23:23:03,58,0,0,58
Lao People's Democratic Republic,Laos,Asie,2020-03-27 23:23:03,6,0,0,6
Latvia,Lettonie,Europe,2020-03-27 23:23:03,280,0,1,279
Lebanon,Liban,Moyen-Orient,2020-03-27 23:23:03,391,8,27,356
Liberia,Liberia,Afrique,2020-03-27 23:23:03,3,0,0,3
Libya,Libye,Afrique,2020-03-27 23:23:03,1,0,0,1
Liechtenstein,Liechtenstein,Europe,2020-03-27 23:23:03,56,0,0,56
Lithuania,Lituanie,Europe,2020-03-27 23:23:03,358,5,1,352
Luxembourg,Luxembourg,Europe,2020-03-27 23:23:03,1605,15,40,1550
Madagascar,Madagascar,Afrique,2020-03-27 23:23:03,26,0,0,26
Malaysia,Malaisie,Asie,2020-03-27 23:23:03,2161,26,259,1876
Maldives,Maldives,Asie,2020-03-27 23:23:03,16,0,9,7
Mali,Mali,Afrique,2020-03-27 23:23:03,11,0,0,11
Malta,Malte,Europe,2020-03-27 23:23:03,139,0,2,137
Mauritania,Mauritanie,Afrique,2020-03-27 23:23:03,3,0,0,3
Mauritius,Maurice,Afrique,2020-03-27 23:23:03,94,2,0,92
Mexico,Mexique,Amérique du Nord,2020-03-27 23:23:03,585,8,4,573
Moldova,Moldavie,Asie,2020-03-27 23:23:03,199,2,2,195
Monaco,Monaco,Europe,2020-03-27 23:23:03,42,0,1,41
Mongolia,Mongolie,Asie,2020-03-27 23:23:03,11,0,0,11
Montenegro,Montenegro,Europe,2020-03-27 23:23:03,82,1,0,81
Morocco,Maroc,Afrique,2020-03-27 23:23:03,345,23,11,311
Mozambique,Mozambique,Afrique,2020-03-27 23:23:03,7,0,0,7
Namibia,Namibie,Afrique,2020-03-27 23:23:03,8,0,2,6
Nepal,Népal,Asie,2020-03-27 23:23:03,4,0,1,3
New Zealand,Nouvelle-Zélande,Océanie,2020-03-27 23:23:03,368,0,37,331
Nicaragua,Nicaragua,Amérique Centrale,2020-03-27 23:23:03,2,1,0,1
Niger,Niger,Afrique,2020-03-27 23:23:03,10,1,0,9
Nigeria,Nigeria,Afrique,2020-03-27 23:23:03,70,1,3,66
North Macedonia,Macédoine du Nord,Europe,2020-03-27 23:23:03,219,3,3,213
Norway,Norvège,Europe,2020-03-27 23:23:03,3755,19,6,3730
Oman,Oman,Moyen-Orient,2020-03-27 23:23:03,131,0,23,108
Pakistan,Pakistan,Asie,2020-03-27 23:23:03,1373,11,23,1339
Panama,Panama,Amérique Centrale,2020-03-27 23:23:03,674,9,2,663
Papua New Guinea,Papouasie Nouvelle Guinée,Océanie,2020-03-27 23:23:03,1,0,0,1
Paraguay,Paraguay,Amérique du Sud,2020-03-27 23:23:03,52,3,1,48
Peru,Pérou,Amérique du Sud,2020-03-27 23:23:03,635,11,16,608
Philippines,Philippines,Asie,2020-03-27 23:23:03,803,54,31,718
Poland,Pologne,Europe,2020-03-27 23:23:03,1389,16,7,1366
Portugal,Portugal,Europe,2020-03-27 23:23:03,4268,76,43,4149
Qatar,Qatar,Moyen-Orient,2020-03-27 23:23:03,562,0,43,519
R. B. de Venezuela,Venezuela,Amérique du Sud,2020-03-27 23:23:03,107,1,31,75
Republic of Korea,Corée du Sud,Asie,2020-03-27 23:23:03,9332,139,4528,4665
