Country_Region,French Name,Continent,Last_Update,Confirmed,Deaths,Recovered,Active
Guatemala,Guatemala,Amérique Centrale,2020-04-11 22:45:33,137,3,19,115
Guinea,Guinée,Afrique,2020-04-11 22:45:33,250,0,17,233
Guinea-Bissau,Guinée-Bissau,Afrique,2020-04-11 22:45:33,38,0,0,38
Guyana,Guyane,Amérique du Sud,2020-04-11 22:45:33,45,6,8,31
Haiti,Haïti,Amérique Centrale,2020-04-11 22:45:33,33,2,0,31
Holy See,Iles Anglo-Normandes,Europe,2020-04-11 22:45:33,8,0,2,6
Honduras,Honduras,Amérique Centrale,2020-04-11 22:45:33,392,24,7,361
Hungary,Hongrie,Europe,2020-04-11 22:45:33,1310,85,115,1110
Iceland,Islande,Europe,2020-04-11 22:45:33,1689,8,841,840
India,Inde,Asie,2020-04-11 22:45:33,8446,288,969,7189
Indonesia,Indonésie,Asie,2020-04-11 22:45:33,3842,327,286,3229
Iraq,Irak,Moyen-Orient,2020-04-11 22:45:33,1318,72,601,645
Ireland,Irlande,Europe,2020-04-11 22:45:33,8928,320,25,8583
Islamic Republic of Iran,Iran,Moyen-Orient,2020-04-11 22:45:33,70029,4357,41947,23725
Israel,Israël,Moyen-Orient,2020-04-11 22:45:33,10743,101,1341,9301
Italy,Italie,Europe,2020-04-11 22:45:33,152271,19468,32534,100269
Jamaica,Jamaïque,Amérique Centrale,2020-04-11 22:45:33,65,4,13,48
Japan,Japon,Asie,2020-04-11 22:45:33,6005,99,762,5144
Jordan,Jordanie,Moyen-Orient,2020-04-11 22:45:33,381,7,177,197
Kazakhstan,Kazakhstan,Asie,2020-04-11 22:45:33,865,10,81,774
Kenya,Kenya,Afrique,2020-04-11 22:45:33,191,7,24,160
Kosovo,Kosovo,Europe,2020-04-11 22:45:33,283,7,58,218
Kuwait,Koweit,Moyen-Orient,2020-04-11 22:45:33,1154,1,133,1020
Kyrgyz Republic,Kirghizistan,Asie,2020-04-11 22:45:33,339,5,44,290
Lao People's Democratic Republic,Laos,Asie,2020-04-11 22:45:33,18,0,0,18
Latvia,Lettonie,Europe,2020-04-11 22:45:33,630,3,16,611
Lebanon,Liban,Moyen-Orient,2020-04-11 22:45:33,619,20,77,522
Liberia,Liberia,Afrique,2020-04-11 22:45:33,48,5,3,40
Libya,Libye,Afrique,2020-04-11 22:45:33,24,1,8,15
Liechtenstein,Liechtenstein,Europe,2020-04-11 22:45:33,79,1,55,23
Lithuania,Lituanie,Europe,2020-04-11 22:45:33,1026,23,54,949
Luxembourg,Luxembourg,Europe,2020-04-11 22:45:33,3270,62,500,2708
Madagascar,Madagascar,Afrique,2020-04-11 22:45:33,102,0,11,91
Malawi,Malawi,Afrique,2020-04-11 22:45:33,12,2,0,10
Malaysia,Malaisie,Asie,2020-04-11 22:45:33,4530,73,1995,2462
Maldives,Maldives,Asie,2020-04-11 22:45:33,19,0,13,6
Mali,Mali,Afrique,2020-04-11 22:45:33,87,7,22,58
Malta,Malte,Europe,2020-04-11 22:45:33,370,3,16,351
Mauritania,Mauritanie,Afrique,2020-04-11 22:45:33,7,1,2,4
Mauritius,Maurice,Afrique,2020-04-11 22:45:33,319,9,28,282
Mexico,Mexique,Amérique du Nord,2020-04-11 22:45:33,3844,233,633,2978
Moldova,Moldavie,Asie,2020-04-11 22:45:33,1560,30,75,1455
Monaco,Monaco,Europe,2020-04-11 22:45:33,92,1,5,86
Mongolia,Mongolie,Asie,2020-04-11 22:45:33,16,0,4,12
Montenegro,Montenegro,Europe,2020-04-11 22:45:33,263,2,5,256
Morocco,Maroc,Afrique,2020-04-11 22:45:33,1545,111,146,1288
Mozambique,Mozambique,Afrique,2020-04-11 22:45:33,20,0,2,18
MS Zaandam,MS Zaandam,,2020-04-11 22:45:33,9,2,0,7
Myanmar,Birmanie,Asie,2020-04-11 22:45:33,38,3,2,33
Namibia,Namibie,Afrique,2020-04-11 22:45:33,16,0,3,13
Nepal,Népal,Asie,2020-04-11 22:45:33,9,0,1,8
Netherlands,Pays-Bas,Europe,2020-04-11 22:45:33,24571,2653,291,21627
New Zealand,Nouvelle-Zélande,Océanie,2020-04-11 22:45:33,1312,4,422,886
Nicaragua,Nicaragua,Amérique Centrale,2020-04-11 22:45:33,8,1,0,7
Niger,Niger,Afrique,2020-04-11 22:45:33,491,11,41,439
Nigeria,Nigeria,Afrique,2020-04-11 22:45:33,318,10,70,238
North Macedonia,Macédoine du Nord,Europe,2020-04-11 22:45:33,760,34,41,685
Norway,Norvège,Europe,2020-04-11 22:45:33,6409,119,32,6258
Oman,Oman,Moyen-Orient,2020-04-11 22:45:33,546,3,109,434
Pakistan,Pakistan,Asie,2020-04-11 22:45:33,5011,86,762,4163
Panama,Panama,Amérique Centrale,2020-04-11 22:45:33,2974,74,17,2883
Papua New Guinea,Papouasie Nouvelle Guinée,Océanie,2020-04-11 22:45:33,2,0,0,2
Paraguay,Paraguay,Amérique du Sud,2020-04-11 22:45:33,133,6,18,109
Peru,Pérou,Amérique du Sud,2020-04-11 22:45:33,6848,181,1739,4928
Philippines,Philippines,Asie,2020-04-11 22:45:33,4428,247,157,4024
Poland,Pologne,Europe,2020-04-11 22:45:33,6356,208,375,5773
Portugal,Portugal,Europe,2020-04-11 22:45:33,15987,470,266,15251
Qatar,Qatar,Moyen-Orient,2020-04-11 22:45:33,2728,6,247,2475
R. B. de Venezuela,Venezuela,Amérique du Sud,2020-04-11 22:45:33,175,9,93,73
Republic of Korea,Corée du Sud,Asie,2020-04-11 22:45:33,10480,211,7243,3026
Romania,Roumanie,Europe,2020-04-11 22:45:33,5990,291,758,4941
Russian Federation,Russie,Asie,2020-04-11 22:45:33,13584,106,1045,12433
Rwanda,Rwanda,Afrique,2020-04-11 22:45:33,120,0,18,102
Saint Kitts and Nevis,Saint-Christophe-et-Niévès,Amérique Centrale,2020-04-11 22:45:33,12,0,0,12
Saint Lucia,Sainte Lucie,Amérique Centrale,2020-04-11 22:45:33,15,0,1,14
Saint Vincent and the Grenadines,Saint Vincent et les Grenadines,Amérique Centrale,2020-04-11 22:45:33,12,0,1,11
San Marino,Saint Marin,Europe,2020-04-11 22:45:33,356,35,53,268
Sao Tome and Principe,Sao Tomé-et-Principe,Afrique,2020-04-11 22:45:33,4,0,0,4
Saudi Arabia,Arabie Saoudite,Moyen-Orient,2020-04-11 22:45:33,4033,52,720,3261
Senegal,Sénégal,Afrique,2020-04-11 22:45:33,278,2,152,124
Serbia,Serbie,Europe,2020-04-11 22:45:33,3380,74,0,3306
Seychelles,Seychelles,Asie,2020-04-11 22:45:33,11,0,0,11
Sierra Leone,Sierra Leone,Afrique,2020-04-11 22:45:33,8,0,0,8
Singapore,Singapour,Asie,2020-04-11 22:45:33,2299,8,528,1763
Slovak Republic,Slovaquie,Europe,2020-04-11 22:45:33,728,2,23,703
Slovenia,Slovénie,Europe,2020-04-11 22:45:33,1188,50,148,990
Somalia,Somalie,Afrique,2020-04-11 22:45:33,21,1,1,19
South Africa,Afrique du Sud,Afrique,2020-04-11 22:45:33,2028,25,410,1593
South Sudan,Sud Soudan,Afrique,2020-04-11 22:45:33,4,0,0,4
Spain,Espagne,Europe,2020-04-11 22:45:33,163027,16606,59109,87312
Sri Lanka,Sri Lanka,Asie,2020-04-11 22:45:33,198,7,54,137
Sudan,Soudan,Afrique,2020-04-11 22:45:33,19,2,2,15
Suriname,Suriname,Amérique du Sud,2020-04-11 22:45:33,10,1,4,5
Sweden,Suède,Europe,2020-04-11 22:45:33,10151,887,381,8883
Switzerland,Suisse,Europe,2020-04-11 22:45:33,25107,1036,12100,11971
Syrian Arab Republic,Syrie,Moyen-Orient,2020-04-11 22:45:33,25,2,5,18
Taiwan,Taiwan,Asie,2020-04-11 22:45:33,385,6,99,280
Tanzania,Tanzanie,Afrique,2020-04-11 22:45:33,32,3,5,24
Thailand,Thaïlande,Asie,2020-04-11 22:45:33,2518,35,1135,1348
The Bahamas,Les Bahamas,Amérique Centrale,2020-04-11 22:45:33,46,8,5,33
The Gambia,Gambie,Afrique,2020-04-11 22:45:33,9,1,2,6
Timor-Leste,Timor Oriental,Asie,2020-04-11 22:45:33,2,0,1,1
Togo,Togo,Afrique,2020-04-11 22:45:33,76,3,25,48
Trinidad and Tobago,Trinidad et Tobago,Amérique Centrale,2020-04-11 22:45:33,112,8,12,92
Tunisia,Tunisie,Afrique,2020-04-11 22:45:33,685,28,43,614
Turkey,Turquie,Europe,2020-04-11 22:45:33,52167,1101,2965,48101
Uganda,Ouganda,Afrique,2020-04-11 22:45:33,53,0,4,49
Ukraine,Ukraine,Europe,2020-04-11 22:45:33,2511,73,79,2359
United Arab Emirates,Émirats Arabes Unis,Moyen-Orient,2020-04-11 22:45:33,3736,20,588,3128
United Kingdom,Royaume-Uni,Europe,2020-04-11 22:45:33,79874,9892,622,69360
United States of America,États-Unis,Amérique du Nord,2020-04-11 22:45:33,526396,20463,31270,474663
Uruguay,Uruguay,Amérique du Sud,2020-04-11 22:45:33,494,7,214,273
Uzbekistan,Ouzbékistan,Asie,2020-04-11 22:45:33,767,4,42,721
Vietnam,Vietnam,Asie,2020-04-11 22:45:33,258,0,144,114
West Bank and Gaza,Palestine,Moyen-Orient,2020-04-11 22:45:33,268,2,57,209
Western Sahara,Sahara Occidental,Afrique,2020-04-11 22:45:33,4,0,0,4
Yemen,Yemen,Moyen-Orient,2020-04-11 22:45:33,1,0,0,1
Zambia,Zambie,Afrique,2020-04-11 22:45:33,40,2,28,10
Zimbabwe,Zimbabwe,Afrique,2020-04-11 22:45:34,14,3,0,11
Republic of Serbia,Serbie,,2020-04-11 22:45:35,3380,74,0,3306
Slovakia,Slovaquie,,2020-04-11 22:45:36,728,2,23,703
Macedonia,Macédoine du Nord,,2020-04-11 22:45:37,760,34,41,685
