Country_Region,French Name,Continent,Last_Update,Confirmed,Deaths,Recovered,Active
Russian Federation,Russie,Asie,2020-03-28 23:05:25,1264,4,49,1211
Rwanda,Rwanda,Afrique,2020-03-28 23:05:25,60,0,0,60
Saint Kitts and Nevis,Saint-Christophe-et-Niévès,Amérique Centrale,2020-03-28 23:05:25,2,0,0,2
Saint Lucia,Sainte Lucie,Amérique Centrale,2020-03-28 23:05:25,3,0,1,2
Saint Vincent and the Grenadines,Saint Vincent et les Grenadines,Amérique Centrale,2020-03-28 23:05:25,1,0,1,0
San Marino,Saint Marin,Europe,2020-03-28 23:05:25,224,22,6,196
Saudi Arabia,Arabie Saoudite,Moyen-Orient,2020-03-28 23:05:25,1203,4,37,1162
Senegal,Sénégal,Afrique,2020-03-28 23:05:25,130,0,18,112
Serbia,Serbie,Europe,2020-03-28 23:05:25,659,10,0,649
Seychelles,Seychelles,Asie,2020-03-28 23:05:25,8,0,0,8
Singapore,Singapour,Asie,2020-03-28 23:05:25,802,2,198,602
Slovak Republic,Slovaquie,Europe,2020-03-28 23:05:25,292,0,2,290
Slovenia,Slovénie,Europe,2020-03-28 23:05:25,684,9,10,665
Somalia,Somalie,Afrique,2020-03-28 23:05:25,3,0,0,3
South Africa,Afrique du Sud,Afrique,2020-03-28 23:05:25,1187,1,31,1155
Spain,Espagne,Europe,2020-03-28 23:05:25,73235,5982,12285,54968
Sri Lanka,Sri Lanka,Asie,2020-03-28 23:05:25,113,1,9,103
Sudan,Soudan,Afrique,2020-03-28 23:05:25,5,1,0,4
Suriname,Suriname,Amérique du Sud,2020-03-28 23:05:25,8,0,0,8
Sweden,Suède,Europe,2020-03-28 23:05:25,3447,105,16,3326
Switzerland,Suisse,Europe,2020-03-28 23:05:25,14076,264,1530,12282
Syrian Arab Republic,Syrie,Moyen-Orient,2020-03-28 23:05:25,5,0,0,5
Taiwan,Taiwan,Asie,2020-03-28 06:58:13,283,2,30,251
Tanzania,Tanzanie,Afrique,2020-03-28 23:05:25,14,0,1,13
Thailand,Thaïlande,Asie,2020-03-28 23:05:25,1245,6,97,1142
The Bahamas,Les Bahamas,Amérique Centrale,2020-03-28 23:05:25,10,0,1,9
The Gambia,Gambie,Afrique,2020-03-28 23:05:25,3,1,0,2
Timor-Leste,Timor Oriental,Asie,2020-03-28 23:05:25,1,0,0,1
Togo,Togo,Afrique,2020-03-28 23:05:25,25,1,1,23
Trinidad and Tobago,Trinidad et Tobago,Amérique Centrale,2020-03-28 23:05:25,74,3,1,70
Tunisia,Tunisie,Afrique,2020-03-28 23:05:25,278,8,2,268
Turkey,Turquie,Europe,2020-03-28 23:05:25,7402,108,70,7224
Uganda,Ouganda,Afrique,2020-03-28 23:05:25,30,0,0,30
Ukraine,Ukraine,Europe,2020-03-28 23:05:25,356,9,5,342
United Arab Emirates,Émirats Arabes Unis,Moyen-Orient,2020-03-28 23:05:25,468,2,52,414
Uruguay,Uruguay,Amérique du Sud,2020-03-28 23:05:25,274,0,0,274
