DATE,NIS5,TX_DESCR_FR,CASES
2020-03-03,51017,Ellezelles,<5
2020-03-04,52011,Charleroi,<5
2020-03-04,52048,Montigny-le-Tilleul,<5
2020-03-04,57097,Comines-Warneton,<5
2020-03-04,58001,La Louvière,<5
2020-03-04,58003,Estinnes,<5
2020-03-05,52011,Charleroi,<5
2020-03-05,52012,Châtelet,<5
2020-03-05,52015,Courcelles,<5
2020-03-05,53053,Mons,<5
2020-03-05,57096,Mouscron,<5
2020-03-05,57097,Comines-Warneton,<5
2020-03-05,58001,La Louvière,<5
2020-03-05,58003,Estinnes,<5
2020-03-06,52015,Courcelles,<5
2020-03-06,57097,Comines-Warneton,<5
2020-03-06,58002,Binche,<5
2020-03-07,58003,Estinnes,<5
2020-03-08,53053,Mons,<5
2020-03-08,57097,Comines-Warneton,<5
2020-03-08,58001,La Louvière,<5
2020-03-09,52011,Charleroi,<5
2020-03-09,52012,Châtelet,<5
2020-03-09,52015,Courcelles,<5
2020-03-09,53053,Mons,<5
2020-03-09,53082,Colfontaine,<5
2020-03-09,58001,La Louvière,<5
2020-03-09,58003,Estinnes,<5
2020-03-10,52011,Charleroi,<5
2020-03-10,52012,Châtelet,<5
2020-03-10,53053,Mons,<5
2020-03-10,53070,Saint-Ghislain,<5
2020-03-10,53082,Colfontaine,<5
2020-03-10,57097,Comines-Warneton,<5
2020-03-11,51008,Beloeil,<5
2020-03-11,53053,Mons,6
2020-03-11,53065,Quaregnon,<5
2020-03-11,53070,Saint-Ghislain,<5
2020-03-11,53084,Quévy,<5
2020-03-11,55040,Soignies,<5
2020-03-11,56078,Thuin,<5
2020-03-11,57096,Mouscron,<5
2020-03-12,25105,Tubize,<5
2020-03-12,51067,Enghien,<5
2020-03-12,52011,Charleroi,<5
2020-03-12,53014,Boussu,<5
2020-03-12,53020,Dour,<5
2020-03-12,53028,Frameries,<5
2020-03-12,53053,Mons,15
2020-03-12,53068,Quiévrain,<5
2020-03-12,53082,Colfontaine,<5
2020-03-12,56044,Lobbes,<5
2020-03-12,57081,Tournai,<5
2020-03-12,57096,Mouscron,<5
2020-03-12,57097,Comines-Warneton,<5
2020-03-13,25105,Tubize,<5
2020-03-13,51009,Bernissart,<5
2020-03-13,52011,Charleroi,7
2020-03-13,52012,Châtelet,<5
2020-03-13,52015,Courcelles,<5
2020-03-13,52021,Fleurus,<5
2020-03-13,52074,Aiseau-Presles,<5
2020-03-13,53014,Boussu,<5
2020-03-13,53020,Dour,<5
2020-03-13,53028,Frameries,<5
2020-03-13,53039,Hensies,<5
2020-03-13,53044,Jurbise,<5
2020-03-13,53053,Mons,16
2020-03-13,53068,Quiévrain,<5
2020-03-13,53084,Quévy,<5
2020-03-13,56078,Thuin,<5
2020-03-13,57064,Péruwelz,<5
2020-03-13,57081,Tournai,<5
2020-03-13,57096,Mouscron,<5
2020-03-13,57097,Comines-Warneton,<5
2020-03-13,58001,La Louvière,<5
2020-03-13,58003,Estinnes,<5
2020-03-14,51008,Beloeil,<5
2020-03-14,51069,Lessines,<5
2020-03-14,52011,Charleroi,<5
2020-03-14,52015,Courcelles,<5
2020-03-14,52022,Fontaine-l’Evêque,<5
2020-03-14,52055,Pont-à-Celles,<5
2020-03-14,53014,Boussu,<5
2020-03-14,53028,Frameries,<5
2020-03-14,53044,Jurbise,<5
2020-03-14,53053,Mons,9
2020-03-14,53065,Quaregnon,<5
2020-03-14,53070,Saint-Ghislain,<5
2020-03-14,53082,Colfontaine,<5
2020-03-14,53084,Quévy,<5
2020-03-14,55040,Soignies,<5
2020-03-14,57072,Rumes,<5
2020-03-14,57081,Tournai,<5
2020-03-14,58001,La Louvière,<5
2020-03-15,51067,Enghien,<5
2020-03-15,52011,Charleroi,5
2020-03-15,53020,Dour,<5
2020-03-15,53028,Frameries,<5
2020-03-15,53046,Lens,<5
2020-03-15,53053,Mons,6
2020-03-15,53065,Quaregnon,<5
2020-03-15,53068,Quiévrain,<5
2020-03-15,53070,Saint-Ghislain,<5
2020-03-15,53082,Colfontaine,<5
2020-03-15,53083,Honnelles,<5
2020-03-15,53084,Quévy,<5
2020-03-15,58001,La Louvière,<5
2020-03-16,25105,Tubize,<5
2020-03-16,52011,Charleroi,<5
2020-03-16,52012,Châtelet,<5
2020-03-16,52022,Fontaine-l’Evêque,<5
2020-03-16,52025,Gerpinnes,<5
2020-03-16,52048,Montigny-le-Tilleul,<5
2020-03-16,52074,Aiseau-Presles,<5
2020-03-16,52075,Les Bons Villers,<5
2020-03-16,53014,Boussu,<5
2020-03-16,53020,Dour,<5
2020-03-16,53028,Frameries,<5
2020-03-16,53053,Mons,14
2020-03-16,53065,Quaregnon,<5
2020-03-16,53070,Saint-Ghislain,<5
2020-03-16,53082,Colfontaine,5
2020-03-16,53083,Honnelles,<5
2020-03-16,53084,Quévy,<5
2020-03-16,55004,Braine-le-Comte,<5
2020-03-16,55035,Le Roeulx,<5
2020-03-16,55040,Soignies,<5
2020-03-16,55050,Ecaussinnes,<5
2020-03-16,57081,Tournai,<5
2020-03-16,57096,Mouscron,<5
2020-03-16,58001,La Louvière,<5
2020-03-16,58004,Morlanwelz,<5
2020-03-17,51014,Chièvres,<5
2020-03-17,51067,Enghien,<5
2020-03-17,52011,Charleroi,<5
2020-03-17,52012,Châtelet,<5
2020-03-17,52015,Courcelles,<5
2020-03-17,52025,Gerpinnes,<5
2020-03-17,52055,Pont-à-Celles,<5
2020-03-17,53014,Boussu,<5
2020-03-17,53020,Dour,<5
2020-03-17,53028,Frameries,<5
2020-03-17,53039,Hensies,<5
2020-03-17,53046,Lens,<5
2020-03-17,53053,Mons,14
2020-03-17,53065,Quaregnon,5
2020-03-17,53082,Colfontaine,<5
2020-03-17,55004,Braine-le-Comte,<5
2020-03-17,55086,Manage,<5
2020-03-17,56086,Ham-sur-Heure-Nalinnes,<5
2020-03-17,57064,Péruwelz,<5
2020-03-17,57081,Tournai,<5
2020-03-17,57096,Mouscron,<5
2020-03-17,57097,Comines-Warneton,<5
2020-03-17,58001,La Louvière,<5
2020-03-18,25105,Tubize,<5
2020-03-18,25107,Villers-la-Ville,<5
2020-03-18,51004,Ath,<5
2020-03-18,51008,Beloeil,<5
2020-03-18,51009,Bernissart,<5
2020-03-18,51069,Lessines,<5
2020-03-18,52010,Chapelle-lez-Herlaimont,<5
2020-03-18,52011,Charleroi,<5
2020-03-18,52055,Pont-à-Celles,<5
2020-03-18,53014,Boussu,<5
2020-03-18,53020,Dour,<5
2020-03-18,53028,Frameries,<5
2020-03-18,53044,Jurbise,<5
2020-03-18,53053,Mons,17
2020-03-18,53065,Quaregnon,<5
2020-03-18,53070,Saint-Ghislain,<5
2020-03-18,53082,Colfontaine,5
2020-03-18,53083,Honnelles,<5
2020-03-18,53084,Quévy,<5
2020-03-18,55004,Braine-le-Comte,<5
2020-03-18,55040,Soignies,<5
2020-03-18,55086,Manage,<5
2020-03-18,56078,Thuin,<5
2020-03-18,57081,Tournai,<5
2020-03-18,57094,Leuze-en-Hainaut,<5
2020-03-18,57096,Mouscron,<5
2020-03-18,57097,Comines-Warneton,<5
2020-03-18,58001,La Louvière,<5
2020-03-18,58004,Morlanwelz,<5
2020-03-19,25105,Tubize,<5
2020-03-19,51004,Ath,<5
2020-03-19,51012,Brugelette,<5
2020-03-19,51068,Silly,<5
2020-03-19,52011,Charleroi,6
2020-03-19,52012,Châtelet,<5
2020-03-19,52015,Courcelles,<5
2020-03-19,52018,Farciennes,<5
2020-03-19,52021,Fleurus,<5
2020-03-19,52022,Fontaine-l’Evêque,<5
2020-03-19,52025,Gerpinnes,<5
2020-03-19,52055,Pont-à-Celles,<5
2020-03-19,52075,Les Bons Villers,<5
2020-03-19,53014,Boussu,<5
2020-03-19,53020,Dour,<5
2020-03-19,53028,Frameries,<5
2020-03-19,53039,Hensies,<5
2020-03-19,53053,Mons,11
2020-03-19,53065,Quaregnon,<5
2020-03-19,53070,Saint-Ghislain,<5
2020-03-19,53082,Colfontaine,<5
2020-03-19,53083,Honnelles,<5
2020-03-19,53084,Quévy,<5
2020-03-19,55035,Le Roeulx,<5
2020-03-19,55040,Soignies,<5
2020-03-19,56001,Anderlues,<5
2020-03-19,56086,Ham-sur-Heure-Nalinnes,<5
2020-03-19,57081,Tournai,<5
2020-03-19,57096,Mouscron,<5
2020-03-19,57097,Comines-Warneton,<5
2020-03-19,58001,La Louvière,<5
2020-03-19,58002,Binche,<5
2020-03-19,58004,Morlanwelz,<5
2020-03-20,25105,Tubize,<5
2020-03-20,51004,Ath,<5
2020-03-20,51008,Beloeil,<5
2020-03-20,52010,Chapelle-lez-Herlaimont,<5
2020-03-20,52011,Charleroi,<5
2020-03-20,52012,Châtelet,<5
2020-03-20,52015,Courcelles,<5
2020-03-20,52021,Fleurus,<5
2020-03-20,52022,Fontaine-l’Evêque,<5
2020-03-20,52025,Gerpinnes,<5
2020-03-20,52055,Pont-à-Celles,<5
2020-03-20,52075,Les Bons Villers,<5
2020-03-20,53014,Boussu,<5
2020-03-20,53020,Dour,<5
2020-03-20,53028,Frameries,<5
2020-03-20,53044,Jurbise,<5
2020-03-20,53053,Mons,15
2020-03-20,53065,Quaregnon,5
2020-03-20,53070,Saint-Ghislain,<5
2020-03-20,53082,Colfontaine,<5
2020-03-20,55035,Le Roeulx,<5
2020-03-20,55040,Soignies,<5
2020-03-20,55050,Ecaussinnes,<5
2020-03-20,55086,Manage,<5
2020-03-20,56022,Erquelinnes,<5
2020-03-20,56044,Lobbes,<5
2020-03-20,56078,Thuin,<5
2020-03-20,57062,Pecq,<5
2020-03-20,57081,Tournai,<5
2020-03-20,57096,Mouscron,<5
2020-03-20,57097,Comines-Warneton,<5
2020-03-20,58001,La Louvière,<5
2020-03-20,58002,Binche,<5
2020-03-20,58003,Estinnes,<5
2020-03-20,58004,Morlanwelz,<5
2020-03-21,25107,Villers-la-Ville,<5
2020-03-21,51004,Ath,<5
2020-03-21,51009,Bernissart,<5
2020-03-21,51012,Brugelette,<5
2020-03-21,51019,Flobecq,<5
2020-03-21,51069,Lessines,<5
2020-03-21,52011,Charleroi,<5
2020-03-21,52021,Fleurus,<5
2020-03-21,52022,Fontaine-l’Evêque,<5
2020-03-21,52025,Gerpinnes,<5
2020-03-21,52048,Montigny-le-Tilleul,<5
2020-03-21,53014,Boussu,<5
2020-03-21,53020,Dour,<5
2020-03-21,53028,Frameries,<5
2020-03-21,53044,Jurbise,<5
2020-03-21,53053,Mons,7
2020-03-21,53065,Quaregnon,<5
2020-03-21,53070,Saint-Ghislain,5
2020-03-21,53082,Colfontaine,<5
2020-03-21,53083,Honnelles,<5
2020-03-21,53084,Quévy,<5
2020-03-21,55040,Soignies,<5
2020-03-21,56001,Anderlues,<5
2020-03-21,56044,Lobbes,<5
2020-03-21,56078,Thuin,<5
2020-03-21,57018,Celles (Tournai),<5
2020-03-21,57064,Péruwelz,<5
2020-03-21,57081,Tournai,<5
2020-03-21,57096,Mouscron,<5
2020-03-21,58001,La Louvière,5
2020-03-22,25105,Tubize,<5
2020-03-22,51004,Ath,<5
2020-03-22,51017,Ellezelles,<5
2020-03-22,51068,Silly,<5
2020-03-22,51069,Lessines,<5
2020-03-22,52011,Charleroi,<5
2020-03-22,52015,Courcelles,<5
2020-03-22,53014,Boussu,<5
2020-03-22,53020,Dour,<5
2020-03-22,53028,Frameries,<5
2020-03-22,53039,Hensies,<5
2020-03-22,53053,Mons,8
2020-03-22,53065,Quaregnon,5
2020-03-22,53082,Colfontaine,<5
2020-03-22,55035,Le Roeulx,<5
2020-03-22,55040,Soignies,<5
2020-03-22,55050,Ecaussinnes,<5
2020-03-22,55085,Seneffe,<5
2020-03-22,55086,Manage,<5
2020-03-22,56016,Chimay,<5
2020-03-22,56022,Erquelinnes,<5
2020-03-22,56044,Lobbes,<5
2020-03-22,56049,Merbes-le-Château,<5
2020-03-22,57064,Péruwelz,<5
2020-03-22,57081,Tournai,<5
2020-03-22,57096,Mouscron,<5
2020-03-22,57097,Comines-Warneton,<5
2020-03-22,58001,La Louvière,7
2020-03-22,58002,Binche,<5
2020-03-22,58004,Morlanwelz,<5
2020-03-23,25105,Tubize,<5
2020-03-23,51004,Ath,<5
2020-03-23,51008,Beloeil,<5
2020-03-23,51012,Brugelette,<5
2020-03-23,51017,Ellezelles,<5
2020-03-23,51019,Flobecq,<5
2020-03-23,51068,Silly,<5
2020-03-23,51069,Lessines,<5
2020-03-23,52011,Charleroi,13
2020-03-23,52012,Châtelet,<5
2020-03-23,52015,Courcelles,<5
2020-03-23,52021,Fleurus,<5
2020-03-23,52055,Pont-à-Celles,<5
2020-03-23,52074,Aiseau-Presles,<5
2020-03-23,52075,Les Bons Villers,<5
2020-03-23,53014,Boussu,7
2020-03-23,53020,Dour,<5
2020-03-23,53028,Frameries,<5
2020-03-23,53039,Hensies,<5
2020-03-23,53046,Lens,<5
2020-03-23,53053,Mons,13
2020-03-23,53065,Quaregnon,<5
2020-03-23,53070,Saint-Ghislain,<5
2020-03-23,53082,Colfontaine,<5
2020-03-23,53083,Honnelles,<5
2020-03-23,53084,Quévy,<5
2020-03-23,55004,Braine-le-Comte,<5
2020-03-23,55040,Soignies,5
2020-03-23,55050,Ecaussinnes,<5
2020-03-23,55086,Manage,<5
2020-03-23,56016,Chimay,<5
2020-03-23,56044,Lobbes,<5
2020-03-23,56051,Momignies,<5
2020-03-23,56078,Thuin,<5
2020-03-23,56088,Sivry-Rance,<5
2020-03-23,57064,Péruwelz,<5
2020-03-23,57072,Rumes,<5
2020-03-23,57081,Tournai,<5
2020-03-23,57094,Leuze-en-Hainaut,<5
2020-03-23,57096,Mouscron,<5
2020-03-23,57097,Comines-Warneton,<5
2020-03-23,58001,La Louvière,8
2020-03-23,58003,Estinnes,<5
2020-03-23,58004,Morlanwelz,<5
2020-03-24,25105,Tubize,5
2020-03-24,25107,Villers-la-Ville,<5
2020-03-24,51004,Ath,<5
2020-03-24,51008,Beloeil,<5
2020-03-24,51009,Bernissart,<5
2020-03-24,51014,Chièvres,<5
2020-03-24,51017,Ellezelles,<5
2020-03-24,51019,Flobecq,<5
2020-03-24,51067,Enghien,<5
2020-03-24,51068,Silly,<5
2020-03-24,51069,Lessines,<5
2020-03-24,52010,Chapelle-lez-Herlaimont,<5
2020-03-24,52011,Charleroi,12
2020-03-24,52012,Châtelet,<5
2020-03-24,52015,Courcelles,<5
2020-03-24,52021,Fleurus,<5
2020-03-24,52022,Fontaine-l’Evêque,<5
2020-03-24,52025,Gerpinnes,<5
2020-03-24,52048,Montigny-le-Tilleul,<5
2020-03-24,52055,Pont-à-Celles,<5
2020-03-24,52075,Les Bons Villers,<5
2020-03-24,53014,Boussu,<5
2020-03-24,53020,Dour,<5
2020-03-24,53028,Frameries,<5
2020-03-24,53039,Hensies,<5
2020-03-24,53053,Mons,24
2020-03-24,53065,Quaregnon,<5
2020-03-24,53068,Quiévrain,<5
2020-03-24,53070,Saint-Ghislain,5
2020-03-24,53082,Colfontaine,<5
2020-03-24,53084,Quévy,<5
2020-03-24,55004,Braine-le-Comte,<5
2020-03-24,55040,Soignies,<5
2020-03-24,55050,Ecaussinnes,<5
2020-03-24,55085,Seneffe,<5
2020-03-24,55086,Manage,<5
2020-03-24,56001,Anderlues,<5
2020-03-24,56005,Beaumont,<5
2020-03-24,56022,Erquelinnes,<5
2020-03-24,56078,Thuin,<5
2020-03-24,57062,Pecq,<5
2020-03-24,57064,Péruwelz,<5
2020-03-24,57081,Tournai,<5
2020-03-24,57096,Mouscron,<5
2020-03-24,57097,Comines-Warneton,<5
2020-03-24,58001,La Louvière,6
2020-03-24,58002,Binche,<5
2020-03-24,58003,Estinnes,<5
2020-03-24,58004,Morlanwelz,<5
2020-03-25,25105,Tubize,<5
2020-03-25,51004,Ath,<5
2020-03-25,51008,Beloeil,<5
2020-03-25,51019,Flobecq,<5
2020-03-25,51065,Frasnes-lez-Anvaing,<5
2020-03-25,51069,Lessines,<5
2020-03-25,52011,Charleroi,8
2020-03-25,52021,Fleurus,<5
2020-03-25,52022,Fontaine-l’Evêque,<5
2020-03-25,52025,Gerpinnes,<5
2020-03-25,52048,Montigny-le-Tilleul,<5
2020-03-25,52055,Pont-à-Celles,<5
2020-03-25,53014,Boussu,<5
2020-03-25,53020,Dour,<5
2020-03-25,53028,Frameries,9
2020-03-25,53039,Hensies,<5
2020-03-25,53046,Lens,<5
2020-03-25,53053,Mons,20
2020-03-25,53065,Quaregnon,<5
2020-03-25,53068,Quiévrain,<5
2020-03-25,53070,Saint-Ghislain,<5
2020-03-25,53082,Colfontaine,<5
2020-03-25,53084,Quévy,<5
2020-03-25,55035,Le Roeulx,<5
2020-03-25,55040,Soignies,5
2020-03-25,55086,Manage,5
2020-03-25,56005,Beaumont,<5
2020-03-25,56022,Erquelinnes,<5
2020-03-25,56029,Froidchapelle,<5
2020-03-25,56049,Merbes-le-Château,<5
2020-03-25,56078,Thuin,<5
2020-03-25,56086,Ham-sur-Heure-Nalinnes,<5
2020-03-25,57027,Estaimpuis,<5
2020-03-25,57081,Tournai,<5
2020-03-25,57094,Leuze-en-Hainaut,<5
2020-03-25,57096,Mouscron,<5
2020-03-25,57097,Comines-Warneton,<5
2020-03-25,58001,La Louvière,9
2020-03-25,58002,Binche,<5
2020-03-25,58003,Estinnes,<5
2020-03-25,58004,Morlanwelz,<5
2020-03-26,25105,Tubize,<5
2020-03-26,51004,Ath,<5
2020-03-26,51008,Beloeil,<5
2020-03-26,51009,Bernissart,<5
2020-03-26,51017,Ellezelles,<5
2020-03-26,51019,Flobecq,<5
2020-03-26,51065,Frasnes-lez-Anvaing,<5
2020-03-26,51067,Enghien,<5
2020-03-26,51069,Lessines,<5
2020-03-26,52010,Chapelle-lez-Herlaimont,<5
2020-03-26,52011,Charleroi,8
2020-03-26,52012,Châtelet,<5
2020-03-26,52021,Fleurus,<5
2020-03-26,52022,Fontaine-l’Evêque,<5
2020-03-26,52025,Gerpinnes,<5
2020-03-26,52074,Aiseau-Presles,<5
2020-03-26,52075,Les Bons Villers,<5
2020-03-26,53014,Boussu,<5
2020-03-26,53020,Dour,<5
2020-03-26,53028,Frameries,<5
2020-03-26,53039,Hensies,<5
2020-03-26,53044,Jurbise,<5
2020-03-26,53046,Lens,<5
2020-03-26,53053,Mons,18
2020-03-26,53065,Quaregnon,<5
2020-03-26,53070,Saint-Ghislain,<5
2020-03-26,53082,Colfontaine,5
2020-03-26,53083,Honnelles,<5
2020-03-26,55035,Le Roeulx,<5
2020-03-26,55040,Soignies,<5
2020-03-26,55086,Manage,<5
2020-03-26,56005,Beaumont,<5
2020-03-26,56016,Chimay,<5
2020-03-26,56022,Erquelinnes,<5
2020-03-26,56044,Lobbes,<5
2020-03-26,56078,Thuin,<5
2020-03-26,57062,Pecq,<5
2020-03-26,57081,Tournai,<5
2020-03-26,57094,Leuze-en-Hainaut,<5
2020-03-26,57096,Mouscron,<5
2020-03-26,57097,Comines-Warneton,<5
2020-03-26,58001,La Louvière,<5
2020-03-26,58002,Binche,<5
2020-03-26,58003,Estinnes,<5
2020-03-27,25105,Tubize,<5
2020-03-27,25107,Villers-la-Ville,<5
2020-03-27,51004,Ath,<5
2020-03-27,51012,Brugelette,<5
2020-03-27,51017,Ellezelles,<5
2020-03-27,51065,Frasnes-lez-Anvaing,<5
2020-03-27,51067,Enghien,<5
2020-03-27,51069,Lessines,<5
2020-03-27,52011,Charleroi,15
2020-03-27,52012,Châtelet,<5
2020-03-27,52015,Courcelles,<5
2020-03-27,52018,Farciennes,<5
2020-03-27,52022,Fontaine-l’Evêque,<5
2020-03-27,52055,Pont-à-Celles,<5
2020-03-27,52075,Les Bons Villers,<5
2020-03-27,53014,Boussu,7
2020-03-27,53020,Dour,9
2020-03-27,53028,Frameries,<5
2020-03-27,53039,Hensies,<5
2020-03-27,53044,Jurbise,<5
2020-03-27,53053,Mons,16
2020-03-27,53065,Quaregnon,<5
2020-03-27,53068,Quiévrain,<5
2020-03-27,53070,Saint-Ghislain,<5
2020-03-27,53082,Colfontaine,<5
2020-03-27,53084,Quévy,<5
2020-03-27,55004,Braine-le-Comte,<5
2020-03-27,55035,Le Roeulx,<5
2020-03-27,55040,Soignies,<5
2020-03-27,55085,Seneffe,<5
2020-03-27,55086,Manage,<5
2020-03-27,56001,Anderlues,<5
2020-03-27,56005,Beaumont,<5
2020-03-27,56016,Chimay,<5
2020-03-27,56044,Lobbes,<5
2020-03-27,56049,Merbes-le-Château,<5
2020-03-27,56051,Momignies,<5
2020-03-27,57018,Celles (Tournai),<5
2020-03-27,57027,Estaimpuis,<5
2020-03-27,57064,Péruwelz,<5
2020-03-27,57072,Rumes,<5
2020-03-27,57081,Tournai,7
2020-03-27,57094,Leuze-en-Hainaut,<5
2020-03-27,57096,Mouscron,<5
2020-03-27,57097,Comines-Warneton,<5
2020-03-27,58001,La Louvière,8
2020-03-27,58002,Binche,8
2020-03-27,58003,Estinnes,<5
2020-03-27,58004,Morlanwelz,<5
2020-03-28,25105,Tubize,<5
2020-03-28,51004,Ath,<5
2020-03-28,51012,Brugelette,<5
2020-03-28,51019,Flobecq,<5
2020-03-28,51065,Frasnes-lez-Anvaing,<5
2020-03-28,51067,Enghien,<5
2020-03-28,52010,Chapelle-lez-Herlaimont,<5
2020-03-28,52011,Charleroi,6
2020-03-28,52015,Courcelles,5
2020-03-28,52018,Farciennes,<5
2020-03-28,52021,Fleurus,<5
2020-03-28,52022,Fontaine-l’Evêque,<5
2020-03-28,52048,Montigny-le-Tilleul,<5
2020-03-28,52055,Pont-à-Celles,<5
2020-03-28,53014,Boussu,<5
2020-03-28,53020,Dour,<5
2020-03-28,53028,Frameries,5
2020-03-28,53039,Hensies,<5
2020-03-28,53044,Jurbise,<5
2020-03-28,53053,Mons,14
2020-03-28,53065,Quaregnon,<5
2020-03-28,53068,Quiévrain,<5
2020-03-28,53070,Saint-Ghislain,<5
2020-03-28,53082,Colfontaine,<5
2020-03-28,53083,Honnelles,<5
2020-03-28,53084,Quévy,<5
2020-03-28,55004,Braine-le-Comte,<5
2020-03-28,55035,Le Roeulx,<5
2020-03-28,55040,Soignies,<5
2020-03-28,55086,Manage,<5
2020-03-28,56049,Merbes-le-Château,<5
2020-03-28,57081,Tournai,5
2020-03-28,57094,Leuze-en-Hainaut,<5
2020-03-28,57096,Mouscron,<5
2020-03-28,57097,Comines-Warneton,<5
2020-03-28,58001,La Louvière,5
2020-03-28,58002,Binche,<5
2020-03-28,58003,Estinnes,<5
2020-03-28,58004,Morlanwelz,<5
2020-03-29,25105,Tubize,<5
2020-03-29,51004,Ath,<5
2020-03-29,51008,Beloeil,<5
2020-03-29,51009,Bernissart,<5
2020-03-29,51012,Brugelette,<5
2020-03-29,51019,Flobecq,<5
2020-03-29,51067,Enghien,<5
2020-03-29,51068,Silly,<5
2020-03-29,51069,Lessines,<5
2020-03-29,52010,Chapelle-lez-Herlaimont,<5
2020-03-29,52011,Charleroi,5
2020-03-29,52015,Courcelles,<5
2020-03-29,52021,Fleurus,<5
2020-03-29,52022,Fontaine-l’Evêque,<5
2020-03-29,52048,Montigny-le-Tilleul,<5
2020-03-29,52055,Pont-à-Celles,<5
2020-03-29,52075,Les Bons Villers,<5
2020-03-29,53014,Boussu,5
2020-03-29,53020,Dour,6
2020-03-29,53028,Frameries,<5
2020-03-29,53046,Lens,<5
2020-03-29,53053,Mons,14
2020-03-29,53065,Quaregnon,5
2020-03-29,53068,Quiévrain,<5
2020-03-29,53070,Saint-Ghislain,7
2020-03-29,53082,Colfontaine,<5
2020-03-29,53084,Quévy,<5
2020-03-29,55035,Le Roeulx,<5
2020-03-29,55040,Soignies,<5
2020-03-29,55050,Ecaussinnes,<5
2020-03-29,55085,Seneffe,<5
2020-03-29,55086,Manage,<5
2020-03-29,56016,Chimay,<5
2020-03-29,56078,Thuin,<5
2020-03-29,57081,Tournai,<5
2020-03-29,57096,Mouscron,<5
2020-03-29,58001,La Louvière,10
2020-03-29,58002,Binche,<5
2020-03-29,58003,Estinnes,<5
2020-03-29,58004,Morlanwelz,<5
2020-03-30,25105,Tubize,<5
2020-03-30,51004,Ath,<5
2020-03-30,51009,Bernissart,<5
2020-03-30,51014,Chièvres,<5
2020-03-30,51019,Flobecq,<5
2020-03-30,51065,Frasnes-lez-Anvaing,<5
2020-03-30,51067,Enghien,<5
2020-03-30,51069,Lessines,<5
2020-03-30,52010,Chapelle-lez-Herlaimont,<5
2020-03-30,52011,Charleroi,9
2020-03-30,52012,Châtelet,<5
2020-03-30,52021,Fleurus,<5
2020-03-30,52022,Fontaine-l’Evêque,<5
2020-03-30,52025,Gerpinnes,<5
2020-03-30,52048,Montigny-le-Tilleul,<5
2020-03-30,52055,Pont-à-Celles,<5
2020-03-30,52074,Aiseau-Presles,<5
2020-03-30,53014,Boussu,<5
2020-03-30,53028,Frameries,8
2020-03-30,53039,Hensies,<5
2020-03-30,53046,Lens,<5
2020-03-30,53053,Mons,18
2020-03-30,53065,Quaregnon,<5
2020-03-30,53068,Quiévrain,<5
2020-03-30,53070,Saint-Ghislain,10
2020-03-30,53082,Colfontaine,<5
2020-03-30,53083,Honnelles,<5
2020-03-30,53084,Quévy,5
2020-03-30,55004,Braine-le-Comte,<5
2020-03-30,55040,Soignies,6
2020-03-30,55050,Ecaussinnes,<5
2020-03-30,55085,Seneffe,<5
2020-03-30,55086,Manage,<5
2020-03-30,56001,Anderlues,<5
2020-03-30,56044,Lobbes,<5
2020-03-30,56086,Ham-sur-Heure-Nalinnes,<5
2020-03-30,57003,Antoing,<5
2020-03-30,57018,Celles (Tournai),<5
2020-03-30,57064,Péruwelz,<5
2020-03-30,57081,Tournai,9
2020-03-30,57094,Leuze-en-Hainaut,<5
2020-03-30,57095,Mont-de-l’Enclus,<5
2020-03-30,57096,Mouscron,8
2020-03-30,57097,Comines-Warneton,7
2020-03-30,58001,La Louvière,13
2020-03-30,58004,Morlanwelz,<5
2020-03-31,25105,Tubize,<5
2020-03-31,51004,Ath,5
2020-03-31,51008,Beloeil,<5
2020-03-31,51009,Bernissart,<5
2020-03-31,51014,Chièvres,<5
2020-03-31,51065,Frasnes-lez-Anvaing,<5
2020-03-31,51067,Enghien,<5
2020-03-31,51069,Lessines,<5
2020-03-31,52010,Chapelle-lez-Herlaimont,<5
2020-03-31,52011,Charleroi,16
2020-03-31,52012,Châtelet,<5
2020-03-31,52015,Courcelles,<5
2020-03-31,52018,Farciennes,<5
2020-03-31,52021,Fleurus,<5
2020-03-31,52022,Fontaine-l’Evêque,<5
2020-03-31,52025,Gerpinnes,<5
2020-03-31,52075,Les Bons Villers,<5
2020-03-31,53014,Boussu,7
2020-03-31,53020,Dour,5
2020-03-31,53028,Frameries,<5
2020-03-31,53039,Hensies,<5
2020-03-31,53044,Jurbise,<5
2020-03-31,53053,Mons,99
2020-03-31,53065,Quaregnon,<5
2020-03-31,53068,Quiévrain,<5
2020-03-31,53070,Saint-Ghislain,5
2020-03-31,53082,Colfontaine,6
2020-03-31,53083,Honnelles,<5
2020-03-31,53084,Quévy,<5
2020-03-31,55004,Braine-le-Comte,<5
2020-03-31,55035,Le Roeulx,<5
2020-03-31,55040,Soignies,<5
2020-03-31,55050,Ecaussinnes,<5
2020-03-31,55085,Seneffe,<5
2020-03-31,56022,Erquelinnes,<5
2020-03-31,56078,Thuin,<5
2020-03-31,56086,Ham-sur-Heure-Nalinnes,<5
2020-03-31,56088,Sivry-Rance,<5
2020-03-31,57064,Péruwelz,<5
2020-03-31,57081,Tournai,5
2020-03-31,57093,Brunehaut,<5
2020-03-31,57095,Mont-de-l’Enclus,<5
2020-03-31,57097,Comines-Warneton,<5
2020-03-31,58001,La Louvière,11
2020-03-31,58002,Binche,6
2020-03-31,58003,Estinnes,<5
